Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PY010N _F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY010N _F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY010N _F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY010N _F				7	Desconeguda	Desconocida	Unknown
PY010N _F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY010N _F				1	Neta	Neta	Net
PY010N _F				5	Bruta	Bruta	Gross
PY010N _F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY010N _F				8	Desconeguda	Desconocida	Unknown
PY010N _F				9	N.A.	N.A.	N.A.
PY020N	Renda neta no monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta neta no monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Net non-monetary income of the employee in the year before the survey (amount in euro cents)				
PY020N_F	Variable que indica si PY020N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY020N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY020N is complete, if it is missing or if it is not applicable in the record in question.				
PY020N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY020N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY020N_F				1	Qüestionari	Cuestionario	Survey
PY020N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY020N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY020N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY020N_F				7	Desconeguda	Desconocida	Unknown
PY020N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY020N_F				1	Neta	Neta	Net
PY020N_F				5	Bruta	Bruta	Gross
PY020N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY020N_F				8	Desconeguda	Desconocida	Unknown
PY020N_F				9	N.A.	N.A.	N.A.
PY021N 	Renda neta no monetària de l'assalariat l'any anterior al de l'enquesta (cotxe d'empresa) (import en cèntims d'euro)	Renta neta no monetaria del asalariado en el año anterior al de encuesta (coche de empresa) (importe en céntimos de euro)	Net non-monetary income of the employee in the year before the survey (company car) (amount in euro cents)				
PY021N_F	Variable que indica si PY021N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY021N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY021N is complete, if it is missing or if it is not applicable in the record in question.				
PY021N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY021N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY021N_F				1	Qüestionari	Cuestionario	Survey
PY021N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY021N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY021N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY021N_F				7	Desconeguda	Desconocida	Unknown
PY021N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY021N_F				1	Neta	Neta	Net
PY021N_F				5	Bruta	Bruta	Gross
PY021N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY021N_F				8	Desconeguda	Desconocida	Unknown
PY021N_F				9	N.A.	N.A.	N.A.
PY035N	Aportacions a plans de pensions privats individuals l'any anterior al de l'enquesta (import en cèntims d'euro)	Aportaciones a planes de pensiones privados individuales en el año anterior al de encuesta (importe en céntimos de euro)	Contributions to private personal pension plans in the year before the survey (amount in euro cents)				
PY035N_F	Variable que indica si PY035N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY035N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY035N is complete, if it is missing or if it is not applicable in the record in question.				
PY035N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY035N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY035N_F				1	Qüestionari	Cuestionario	Survey
PY035N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY035N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY035N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY035N_F				7	Desconeguda	Desconocida	Unknown
PY035N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY035N_F				1	Neta	Neta	Net
PY035N_F				5	Bruta	Bruta	Gross
PY035N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY035N_F				8	Desconeguda	Desconocida	Unknown
PY035N_F				9	No aplicable	No aplicable	No applicable
PY035N_F				9	N.A.	N.A.	N.A.
PY050N	Beneficis o pèrdues monetaris nets de treballadors per compte propi (inclosos drets de propietat intel·lectual) l'any anterior al de l'enquesta.	Beneficios o pérdidas monetarios netos de trabajadores por cuenta propia (incluidos derechos de propiedad intelectual) en el año anterior al de encuesta	Net monetary gains or losses for self-employed workers (including intellectual property rights) in the year before the survey				
PY050N_F	Variable que indica si PY050N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY050N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY050N is complete, if it is missing or if it is not applicable in the record in question.				
PY050N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY050N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY050N_F				1	Qüestionari	Cuestionario	Survey
PY050N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY050N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY050N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY050N_F				7	Desconeguda	Desconocida	Unknown
PY050N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY050N_F				1	Neta	Neta	Net
PY050N_F				5	Bruta	Bruta	Gross
PY050N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY050N_F				8	Desconeguda	Desconocida	Unknown
PY050N_F				9	N.A.	N.A.	N.A.
PY080N	Rendes netes percebudes d'esquemes privats de pensions (diferents dels inclosos a SEEPROS) l'any anterior al de l'enquesta (import en cèntims d'euro)	Rentas netas percibidas de esquemas privados de pensiones (distintos de los incluidos en SEEPROS) en el año anterior al de encuesta (importe en céntimos de euro)	Net income received from private pension schemes (other than those included in SEEPROS) in the year before the survey (amount in euro cents)				
PY080N_F	Variable que indica si PY080N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY080N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY080N is complete, if it is missing or if it is not applicable in the record in question.				
PY080N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY080N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY080N_F				1	Qüestionari	Cuestionario	Survey
PY080N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY080N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY080N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY080N_F				7	Desconeguda	Desconocida	Unknown
PY080N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY080N_F				1	Neta	Neta	Net
PY080N_F				5	Bruta	Bruta	Gross
PY080N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY080N_F				8	Desconeguda	Desconocida	Unknown
PY080N_F				9	N.A.	N.A.	N.A.
PY090N 	Prestacions per desocupació (netes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por desempleo (netas) en el año anterior al de encuesta (importe en céntimos de euro)	Unemployment benefits (net) in the year before the survey (amount in euro cents)				
PY090N_F 	Variable que indica si PY090N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY090N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY090N is complete, if it is missing or if it is not applicable in the record in question.				
PY090N_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY090N_F 					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY090N_F 				1	Qüestionari	Cuestionario	Survey
PY090N_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY090N_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
PY090N_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY090N_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
PY090N_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
PY090N_F 				7	Desconeguda	Desconocida	Unknown
PY090N_F 					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY090N_F 				1	Neta	Neta	Net
PY090N_F 				5	Bruta	Bruta	Gross
PY090N_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY090N_F 				8	Desconeguda	Desconocida	Unknown
PY090N_F 				9	N.A.	N.A.	N.A.
PY100N 	Prestacions per jubilació (netes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por jubilación (netas) en el año anterior al de encuesta (importe en céntimos de euro)	Retirement benefits (net) in the year before the survey (amount in euro cents)				
PY100N_F	Variable que indica si PY100N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY100N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY100N is complete, if it is missing or if it is not applicable in the record in question.				
PY100N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY100N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY100N_F				1	Qüestionari	Cuestionario	Survey
PY100N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY100N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY100N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY100N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY100N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY100N_F				7	Desconeguda	Desconocida	Unknown
PY100N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY100N_F				1	Neta	Neta	Net
PY100N_F				5	Bruta	Bruta	Gross
PY100N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY100N_F				8	Desconeguda	Desconocida	Unknown
PY100N_F				9	N.A.	N.A.	N.A.
PY110N 	Prestacions per supervivència (netes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por supervivencia (netas) en el año anterior al de encuesta (importe en céntimos de euro)	Survivor benefits (net) in the year before the survey (amount in euro cents)				
PY110N_F	Variable que indica si PY110N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY110N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY110N is complete, if it is missing or if it is not applicable in the record in question.				
PY110N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY110N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY110N_F				1	Qüestionari	Cuestionario	Survey
PY110N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY110N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY110N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY110N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY110N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY110N_F				7	Desconeguda	Desconocida	Unknown
PY110N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY110N_F				1	Neta	Neta	Net
PY110N_F				5	Bruta	Bruta	Gross
PY110N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY110N_F				8	Desconeguda	Desconocida	Unknown
PY110N_F				9	N.A.	N.A.	N.A.
PY120N 	Prestacions per malaltia (netes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por enfermedad (netas) en el año anterior al de encuesta (importe en céntimos de euro)	Sickness benefits (net) in the year before the survey (amount in euro cents)				
PY120N_F	Variable que indica si PY120N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY120N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY120N is complete, if it is missing or if it is not applicable in the record in question.				
PY120N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY120N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY120N_F				1	Qüestionari	Cuestionario	Survey
PY120N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY120N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY120N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY120N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY120N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY120N_F				7	Desconeguda	Desconocida	Unknown
PY120N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY120N_F				1	Neta	Neta	Net
PY120N_F				5	Bruta	Bruta	Gross
PY120N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY120N_F				8	Desconeguda	Desconocida	Unknown
PY120N_F				9	N.A.	N.A.	N.A.
PY130N 	Prestacions per invalidesa (netes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por invalidez (netas) en el año anterior al de encuesta (importe en céntimos de euro)	Disability benefits (net) in the year before the survey (amount in euro cents)				
PY130N_F	Variable que indica si PY130N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY130N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY130N is complete, if it is missing or if it is not applicable in the record in question.				
PY130N_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY130N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY130N_F				1	Qüestionari	Cuestionario	Survey
PY130N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY130N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY130N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY130N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY130N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY130N_F				7	Desconeguda	Desconocida	Unknown
PY130N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY130N_F				1	Neta	Neta	Net
PY130N_F				5	Bruta	Bruta	Gross
PY130N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY130N_F				8	Desconeguda	Desconocida	Unknown
PY130N_F				9	N.A.	N.A.	N.A.
PY140N	Ajuda per a estudis l'any anterior al de l'enquesta (import en cèntims d'euro)	Ayuda para estudios en el año anterior al de encuesta (importe en céntimos de euro)	Study allowance in the year preceding the survey year (amount in euro cents)				
PY140N_F	Variable que indica si PY140N està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY140N está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY140N is complete, if it is missing or if it is not applicable in the record in question.				
PY140N_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY140N_F				1	Qüestionari	Cuestionario	Survey
PY140N_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY140N_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY140N_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY140N_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY140N_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY140N_F				7	Desconeguda	Desconocida	Unknown
PY140N_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY140N_F				1	Neta	Neta	Net
PY140N_F				5	Bruta	Bruta	Gross
PY140N_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY140N_F				8	Desconeguda	Desconocida	Unknown
PY140N_F				9	No aplicable	No aplicable	No applicable
PY140N_F				9	N.A.	N.A.	N.A.
PY010G 	Renda bruta monetària o quasi monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta bruta monetaria o cuasi monetaria del  asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Gross monetary or quasi-monetary income of the employee in the year before the survey (amount in euro cents)				
PY010G_F	Variable que indica si PY010G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY010G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY010G is complete, if it is missing or if it is not applicable in the record in question.				
PY010G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY010G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY010G_F				1	Qüestionari	Cuestionario	Survey
PY010G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY010G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY010G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY010G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY010G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY010G_F				7	Desconeguda	Desconocida	Unknown
PY010G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY010G_F				1	Neta	Neta	Net
PY010G_F				5	Bruta	Bruta	Gross
PY010G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY010G_F				8	Desconeguda	Desconocida	Unknown
PY010G_F				9	N.A.	N.A.	N.A.
PY020G 	Renda bruta no monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta bruta no monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Gross non-monetary income of the employee in the year before the survey (amount in euro cents)				
PY020G_F	Variable que indica si PY020G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY020G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY020G is complete, if it is missing or if it is not applicable in the record in question.				
PY020G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY020G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY020G_F				1	Qüestionari	Cuestionario	Survey
PY020G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY020G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY020G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY020G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY020G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY020G_F				7	Desconeguda	Desconocida	Unknown
PY020G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY020G_F				1	Neta	Neta	Net
PY020G_F				5	Bruta	Bruta	Gross
PY020G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY020G_F				8	Desconeguda	Desconocida	Unknown
PY020G_F				9	N.A.	N.A.	N.A.
PY021G 	Renda bruta no monetària de l'assalariat l'any anterior al de l'enquesta (import en cèntims d'euro)	Renta bruta no monetaria del asalariado en el año anterior al de encuesta (importe en céntimos de euro)	Gross non-monetary income of the employee in the year before the survey (amount in euro cents)				
PY021G_F	Variable que indica si PY021G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY021G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY021G is complete, if it is missing or if it is not applicable in the record in question.				
PY021G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY021G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY021G_F				1	Qüestionari	Cuestionario	Survey
PY021G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY021G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY021G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY021G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY021G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY021G_F				7	Desconeguda	Desconocida	Unknown
PY021G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY021G_F				1	Neta	Neta	Net
PY021G_F				5	Bruta	Bruta	Gross
PY021G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY021G_F				8	Desconeguda	Desconocida	Unknown
PY021G_F				9	N.A.	N.A.	N.A.
PY030G 	Cotitzacions socials a càrrec de l'ocupador l'any anterior al de l'enquesta (import en cèntims d'euro)	Cotizaciones sociales a cargo del empleador en el año anterior al de encuesta (importe en céntimos de euro)	Employer’s social security contributions in the year before the survey (amount in euro cents)				
PY030G_F 	Variable que indica si PY030G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY030G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY030G is complete, if it is missing or if it is not applicable in the record in question.				
PY030G_F 					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY030G_F 					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY030G_F 				1	Qüestionari	Cuestionario	Survey
PY030G_F 				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY030G_F 				3	Imputació estadística	Imputación estadística	Statistical imputation
PY030G_F 				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY030G_F 				5	Imputació estadística	Imputación estadística	Statistical imputation
PY030G_F 				6	Imputació estadística	Imputación estadística	Statistical imputation
PY030G_F 				7	Desconeguda	Desconocida	Unknown
PY030G_F 					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY030G_F 				1	Neta	Neta	Net
PY030G_F 				5	Bruta	Bruta	Gross
PY030G_F 				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY030G_F 				8	Desconeguda	Desconocida	Unknown
PY030G_F 				9	No aplicable	No aplicable	No applicable
PY030G_F 				9	N.A.	N.A.	N.A.
PY035G	Aportacions a plans de pensions privats individuals l'any anterior al de l'enquesta (import en cèntims d'euro)	Aportaciones a planes de pensiones privados individuales en el año anterior al de encuesta (importe en céntimos de euro)	Contributions to private personal pension plans in the year before the survey (amount in euro cents)				
PY035G_F	Variable que indica si PY035G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY035G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY035G is complete, if it is missing or if it is not applicable in the record in question.				
PY035G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY035G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY035G_F				1	Qüestionari	Cuestionario	Survey
PY035G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY035G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY035G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY035G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
