trimestre,comarques i Aran,concepte,sexe,estat,valor
T1/2021,Alt Camp,ingressos hospitalaris,homes,,49
T1/2021,Alt Camp,ingressos hospitalaris,dones,,47
T1/2021,Alt Camp,ingressos hospitalaris,total,,96
T1/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T1/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,2.1
T1/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T1/2021,Alt Empordà,ingressos hospitalaris,homes,,238
T1/2021,Alt Empordà,ingressos hospitalaris,dones,,167
T1/2021,Alt Empordà,ingressos hospitalaris,total,,405
T1/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,3.4
T1/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.4
T1/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,2.9
T1/2021,Alt Penedès,ingressos hospitalaris,homes,,277
T1/2021,Alt Penedès,ingressos hospitalaris,dones,,216
T1/2021,Alt Penedès,ingressos hospitalaris,total,,493
T1/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,5.1
T1/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,3.9
T1/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,4.5
T1/2021,Alt Urgell,ingressos hospitalaris,homes,,22
T1/2021,Alt Urgell,ingressos hospitalaris,dones,,25
T1/2021,Alt Urgell,ingressos hospitalaris,total,,47
T1/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T1/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,2.5
T1/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Alta Ribagorça,ingressos hospitalaris,homes,,4
T1/2021,Alta Ribagorça,ingressos hospitalaris,dones,,6
T1/2021,Alta Ribagorça,ingressos hospitalaris,total,,10
T1/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,dones,,3.2
T1/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,total,,2.6
T1/2021,Anoia,ingressos hospitalaris,homes,,216
T1/2021,Anoia,ingressos hospitalaris,dones,,170
T1/2021,Anoia,ingressos hospitalaris,total,,386
T1/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,homes,,3.5
T1/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T1/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,total,,3.1
T1/2021,Aran,ingressos hospitalaris,homes,,21
T1/2021,Aran,ingressos hospitalaris,dones,,15
T1/2021,Aran,ingressos hospitalaris,total,,36
T1/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,homes,,4.0
T1/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,dones,,3.1
T1/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,total,,3.6
T1/2021,Bages,ingressos hospitalaris,homes,,596
T1/2021,Bages,ingressos hospitalaris,dones,,452
T1/2021,Bages,ingressos hospitalaris,total,,1048
T1/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,homes,,6.7
T1/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,dones,,5.0
T1/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,total,,5.8
T1/2021,Baix Camp,ingressos hospitalaris,homes,,189
T1/2021,Baix Camp,ingressos hospitalaris,dones,,171
T1/2021,Baix Camp,ingressos hospitalaris,total,,360
T1/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T1/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T1/2021,Baix Ebre,ingressos hospitalaris,homes,,77
T1/2021,Baix Ebre,ingressos hospitalaris,dones,,59
T1/2021,Baix Ebre,ingressos hospitalaris,total,,136
T1/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T1/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
T1/2021,Baix Empordà,ingressos hospitalaris,homes,,149
T1/2021,Baix Empordà,ingressos hospitalaris,dones,,103
T1/2021,Baix Empordà,ingressos hospitalaris,total,,252
T1/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T1/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T1/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T1/2021,Baix Llobregat,ingressos hospitalaris,homes,,879
T1/2021,Baix Llobregat,ingressos hospitalaris,dones,,625
T1/2021,Baix Llobregat,ingressos hospitalaris,total,,1504
T1/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T1/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T1/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T1/2021,Baix Penedès,ingressos hospitalaris,homes,,146
T1/2021,Baix Penedès,ingressos hospitalaris,dones,,116
T1/2021,Baix Penedès,ingressos hospitalaris,total,,262
T1/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.2
T1/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,2.4
T1/2021,Barcelonès,ingressos hospitalaris,homes,,2967
T1/2021,Barcelonès,ingressos hospitalaris,dones,,2321
T1/2021,Barcelonès,ingressos hospitalaris,total,,5288
T1/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.9
T1/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Berguedà,ingressos hospitalaris,homes,,46
T1/2021,Berguedà,ingressos hospitalaris,dones,,38
T1/2021,Berguedà,ingressos hospitalaris,total,,84
T1/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.3
T1/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.9
T1/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T1/2021,Cerdanya,ingressos hospitalaris,homes,,39
T1/2021,Cerdanya,ingressos hospitalaris,dones,,24
T1/2021,Cerdanya,ingressos hospitalaris,total,,63
T1/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,homes,,4.2
T1/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,dones,,2.7
T1/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,total,,3.4
T1/2021,Conca de Barberà,ingressos hospitalaris,homes,,18
T1/2021,Conca de Barberà,ingressos hospitalaris,dones,,27
T1/2021,Conca de Barberà,ingressos hospitalaris,total,,45
T1/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T1/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T1/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Garraf,ingressos hospitalaris,homes,,191
T1/2021,Garraf,ingressos hospitalaris,dones,,212
T1/2021,Garraf,ingressos hospitalaris,total,,403
T1/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,homes,,2.6
T1/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T1/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,total,,2.7
T1/2021,Garrigues,ingressos hospitalaris,homes,,33
T1/2021,Garrigues,ingressos hospitalaris,dones,,21
T1/2021,Garrigues,ingressos hospitalaris,total,,54
T1/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,homes,,3.3
T1/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,dones,,2.3
T1/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,total,,2.8
T1/2021,Garrotxa,ingressos hospitalaris,homes,,110
T1/2021,Garrotxa,ingressos hospitalaris,dones,,73
T1/2021,Garrotxa,ingressos hospitalaris,total,,183
T1/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,homes,,3.8
T1/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,dones,,2.5
T1/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,total,,3.2
T1/2021,Gironès,ingressos hospitalaris,homes,,214
T1/2021,Gironès,ingressos hospitalaris,dones,,156
T1/2021,Gironès,ingressos hospitalaris,total,,370
T1/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.3
T1/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T1/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T1/2021,Maresme,ingressos hospitalaris,homes,,576
T1/2021,Maresme,ingressos hospitalaris,dones,,482
T1/2021,Maresme,ingressos hospitalaris,total,,1058
T1/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,homes,,2.6
T1/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,dones,,2.1
T1/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Moianès,ingressos hospitalaris,homes,,35
T1/2021,Moianès,ingressos hospitalaris,dones,,37
T1/2021,Moianès,ingressos hospitalaris,total,,72
T1/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,homes,,4.9
T1/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,dones,,5.5
T1/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,total,,5.2
T1/2021,Montsià,ingressos hospitalaris,homes,,84
T1/2021,Montsià,ingressos hospitalaris,dones,,61
T1/2021,Montsià,ingressos hospitalaris,total,,145
T1/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,homes,,2.4
T1/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T1/2021,Noguera,ingressos hospitalaris,homes,,41
T1/2021,Noguera,ingressos hospitalaris,dones,,32
T1/2021,Noguera,ingressos hospitalaris,total,,73
T1/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T1/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T1/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T1/2021,Osona,ingressos hospitalaris,homes,,247
T1/2021,Osona,ingressos hospitalaris,dones,,195
T1/2021,Osona,ingressos hospitalaris,total,,442
T1/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,homes,,3.1
T1/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,dones,,2.4
T1/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,total,,2.7
T1/2021,Pallars Jussà,ingressos hospitalaris,homes,,13
T1/2021,Pallars Jussà,ingressos hospitalaris,dones,,19
T1/2021,Pallars Jussà,ingressos hospitalaris,total,,32
T1/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,dones,,3.0
T1/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,total,,2.5
T1/2021,Pallars Sobirà,ingressos hospitalaris,homes,,10
T1/2021,Pallars Sobirà,ingressos hospitalaris,dones,,9
T1/2021,Pallars Sobirà,ingressos hospitalaris,total,,19
T1/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T1/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.7
T1/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,total,,2.8
T1/2021,Pla d'Urgell,ingressos hospitalaris,homes,,87
T1/2021,Pla d'Urgell,ingressos hospitalaris,dones,,57
T1/2021,Pla d'Urgell,ingressos hospitalaris,total,,144
T1/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,4.6
T1/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,3.1
T1/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,3.9
T1/2021,Pla de l'Estany,ingressos hospitalaris,homes,,55
T1/2021,Pla de l'Estany,ingressos hospitalaris,dones,,28
T1/2021,Pla de l'Estany,ingressos hospitalaris,total,,83
T1/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,homes,,3.4
T1/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T1/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,total,,2.6
T1/2021,Priorat,ingressos hospitalaris,homes,,4
T1/2021,Priorat,ingressos hospitalaris,dones,,8
T1/2021,Priorat,ingressos hospitalaris,total,,12
T1/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T1/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T1/2021,Ribera d'Ebre,ingressos hospitalaris,homes,,18
T1/2021,Ribera d'Ebre,ingressos hospitalaris,dones,,4
T1/2021,Ribera d'Ebre,ingressos hospitalaris,total,,22
T1/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T1/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T1/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T1/2021,Ripollès,ingressos hospitalaris,homes,,32
T1/2021,Ripollès,ingressos hospitalaris,dones,,25
T1/2021,Ripollès,ingressos hospitalaris,total,,57
T1/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.5
T1/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.0
T1/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Segarra,ingressos hospitalaris,homes,,32
T1/2021,Segarra,ingressos hospitalaris,dones,,18
T1/2021,Segarra,ingressos hospitalaris,total,,50
T1/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T1/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,total,,2.2
T1/2021,Segrià,ingressos hospitalaris,homes,,259
T1/2021,Segrià,ingressos hospitalaris,dones,,188
T1/2021,Segrià,ingressos hospitalaris,total,,447
T1/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,homes,,2.5
T1/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T1/2021,Selva,ingressos hospitalaris,homes,,170
T1/2021,Selva,ingressos hospitalaris,dones,,95
T1/2021,Selva,ingressos hospitalaris,total,,265
T1/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T1/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T1/2021,Solsonès,ingressos hospitalaris,homes,,47
T1/2021,Solsonès,ingressos hospitalaris,dones,,55
T1/2021,Solsonès,ingressos hospitalaris,total,,102
T1/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,homes,,6.8
T1/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,dones,,8.1
T1/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,total,,7.4
T1/2021,Tarragonès,ingressos hospitalaris,homes,,248
T1/2021,Tarragonès,ingressos hospitalaris,dones,,174
T1/2021,Tarragonès,ingressos hospitalaris,total,,422
T1/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.9
T1/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T1/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T1/2021,Terra Alta,ingressos hospitalaris,homes,,9
T1/2021,Terra Alta,ingressos hospitalaris,dones,,5
T1/2021,Terra Alta,ingressos hospitalaris,total,,14
T1/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T1/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T1/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T1/2021,Urgell,ingressos hospitalaris,homes,,53
T1/2021,Urgell,ingressos hospitalaris,dones,,44
T1/2021,Urgell,ingressos hospitalaris,total,,97
T1/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T1/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,2.4
T1/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,2.6
T1/2021,Vallès Occidental,ingressos hospitalaris,homes,,1265
T1/2021,Vallès Occidental,ingressos hospitalaris,dones,,1066
T1/2021,Vallès Occidental,ingressos hospitalaris,total,,2331
T1/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,dones,,2.2
T1/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,total,,2.5
T1/2021,Vallès Oriental,ingressos hospitalaris,homes,,582
T1/2021,Vallès Oriental,ingressos hospitalaris,dones,,372
T1/2021,Vallès Oriental,ingressos hospitalaris,total,,954
T1/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T1/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2021,Catalunya,ingressos hospitalaris,homes,,10348
T1/2021,Catalunya,ingressos hospitalaris,dones,,8018
T1/2021,Catalunya,ingressos hospitalaris,total,,19167
T1/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,dones,,2.0
T1/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,total,,2.5
T2/2021,Alt Camp,ingressos hospitalaris,homes,,32
T2/2021,Alt Camp,ingressos hospitalaris,dones,,24
T2/2021,Alt Camp,ingressos hospitalaris,total,,56
T2/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T2/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T2/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T2/2021,Alt Empordà,ingressos hospitalaris,homes,,101
T2/2021,Alt Empordà,ingressos hospitalaris,dones,,77
T2/2021,Alt Empordà,ingressos hospitalaris,total,,178
T2/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T2/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T2/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T2/2021,Alt Penedès,ingressos hospitalaris,homes,,119
T2/2021,Alt Penedès,ingressos hospitalaris,dones,,89
T2/2021,Alt Penedès,ingressos hospitalaris,total,,208
T2/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T2/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T2/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T2/2021,Alt Urgell,ingressos hospitalaris,homes,,29
T2/2021,Alt Urgell,ingressos hospitalaris,dones,,14
T2/2021,Alt Urgell,ingressos hospitalaris,total,,43
T2/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,2.9
T2/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T2/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T2/2021,Alta Ribagorça,ingressos hospitalaris,homes,,0
T2/2021,Alta Ribagorça,ingressos hospitalaris,dones,,0
T2/2021,Alta Ribagorça,ingressos hospitalaris,total,,0
T2/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,homes,,0.0
T2/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,dones,,0.0
T2/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,total,,0.0
T2/2021,Anoia,ingressos hospitalaris,homes,,112
T2/2021,Anoia,ingressos hospitalaris,dones,,103
T2/2021,Anoia,ingressos hospitalaris,total,,215
T2/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T2/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T2/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
T2/2021,Aran,ingressos hospitalaris,homes,,3
T2/2021,Aran,ingressos hospitalaris,dones,,4
T2/2021,Aran,ingressos hospitalaris,total,,7
T2/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,homes,,0.6
T2/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T2/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,total,,0.7
T2/2021,Bages,ingressos hospitalaris,homes,,453
T2/2021,Bages,ingressos hospitalaris,dones,,328
T2/2021,Bages,ingressos hospitalaris,total,,781
T2/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,homes,,5.1
T2/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,dones,,3.6
T2/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,total,,4.4
T2/2021,Baix Camp,ingressos hospitalaris,homes,,98
T2/2021,Baix Camp,ingressos hospitalaris,dones,,94
T2/2021,Baix Camp,ingressos hospitalaris,total,,192
T2/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T2/2021,Baix Ebre,ingressos hospitalaris,homes,,35
T2/2021,Baix Ebre,ingressos hospitalaris,dones,,32
T2/2021,Baix Ebre,ingressos hospitalaris,total,,67
T2/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T2/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T2/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T2/2021,Baix Empordà,ingressos hospitalaris,homes,,106
T2/2021,Baix Empordà,ingressos hospitalaris,dones,,53
T2/2021,Baix Empordà,ingressos hospitalaris,total,,159
T2/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T2/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T2/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T2/2021,Baix Llobregat,ingressos hospitalaris,homes,,389
T2/2021,Baix Llobregat,ingressos hospitalaris,dones,,276
T2/2021,Baix Llobregat,ingressos hospitalaris,total,,665
T2/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T2/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T2/2021,Baix Penedès,ingressos hospitalaris,homes,,54
T2/2021,Baix Penedès,ingressos hospitalaris,dones,,33
T2/2021,Baix Penedès,ingressos hospitalaris,total,,87
T2/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.6
T2/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T2/2021,Barcelonès,ingressos hospitalaris,homes,,1419
T2/2021,Barcelonès,ingressos hospitalaris,dones,,1091
T2/2021,Barcelonès,ingressos hospitalaris,total,,2510
T2/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.3
T2/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T2/2021,Berguedà,ingressos hospitalaris,homes,,35
T2/2021,Berguedà,ingressos hospitalaris,dones,,18
T2/2021,Berguedà,ingressos hospitalaris,total,,53
T2/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T2/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T2/2021,Cerdanya,ingressos hospitalaris,homes,,27
T2/2021,Cerdanya,ingressos hospitalaris,dones,,16
T2/2021,Cerdanya,ingressos hospitalaris,total,,43
T2/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,homes,,2.9
T2/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T2/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T2/2021,Conca de Barberà,ingressos hospitalaris,homes,,19
T2/2021,Conca de Barberà,ingressos hospitalaris,dones,,11
T2/2021,Conca de Barberà,ingressos hospitalaris,total,,30
T2/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.9
T2/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T2/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T2/2021,Garraf,ingressos hospitalaris,homes,,51
T2/2021,Garraf,ingressos hospitalaris,dones,,42
T2/2021,Garraf,ingressos hospitalaris,total,,93
T2/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,homes,,0.7
T2/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,dones,,0.6
T2/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T2/2021,Garrigues,ingressos hospitalaris,homes,,12
T2/2021,Garrigues,ingressos hospitalaris,dones,,2
T2/2021,Garrigues,ingressos hospitalaris,total,,14
T2/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T2/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,dones,,0.2
T2/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,total,,0.7
T2/2021,Garrotxa,ingressos hospitalaris,homes,,69
T2/2021,Garrotxa,ingressos hospitalaris,dones,,44
T2/2021,Garrotxa,ingressos hospitalaris,total,,113
T2/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,homes,,2.4
T2/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T2/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,total,,2.0
T2/2021,Gironès,ingressos hospitalaris,homes,,150
T2/2021,Gironès,ingressos hospitalaris,dones,,92
T2/2021,Gironès,ingressos hospitalaris,total,,242
T2/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T2/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T2/2021,Maresme,ingressos hospitalaris,homes,,174
T2/2021,Maresme,ingressos hospitalaris,dones,,109
T2/2021,Maresme,ingressos hospitalaris,total,,283
