trimestre,comarques i Aran,concepte,sexe,estat,valor
T1/2021,Alt Camp,ingressos a l'UCI,homes,,12
T1/2021,Alt Camp,ingressos a l'UCI,dones,,5
T1/2021,Alt Camp,ingressos a l'UCI,total,,17
T1/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Alt Empordà,ingressos a l'UCI,homes,,84
T1/2021,Alt Empordà,ingressos a l'UCI,dones,,43
T1/2021,Alt Empordà,ingressos a l'UCI,total,,127
T1/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,1.2
T1/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.6
T1/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.9
T1/2021,Alt Penedès,ingressos a l'UCI,homes,,22
T1/2021,Alt Penedès,ingressos a l'UCI,dones,,12
T1/2021,Alt Penedès,ingressos a l'UCI,total,,34
T1/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Alt Urgell,ingressos a l'UCI,homes,,1
T1/2021,Alt Urgell,ingressos a l'UCI,dones,,1
T1/2021,Alt Urgell,ingressos a l'UCI,total,,2
T1/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T1/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T1/2021,Alta Ribagorça,ingressos a l'UCI,homes,,0
T1/2021,Alta Ribagorça,ingressos a l'UCI,dones,,0
T1/2021,Alta Ribagorça,ingressos a l'UCI,total,,0
T1/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T1/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T1/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T1/2021,Anoia,ingressos a l'UCI,homes,,50
T1/2021,Anoia,ingressos a l'UCI,dones,,33
T1/2021,Anoia,ingressos a l'UCI,total,,83
T1/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,homes,,0.8
T1/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T1/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,total,,0.7
T1/2021,Aran,ingressos a l'UCI,homes,,1
T1/2021,Aran,ingressos a l'UCI,dones,,1
T1/2021,Aran,ingressos a l'UCI,total,,2
T1/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T1/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Bages,ingressos a l'UCI,homes,,40
T1/2021,Bages,ingressos a l'UCI,dones,,20
T1/2021,Bages,ingressos a l'UCI,total,,60
T1/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Baix Camp,ingressos a l'UCI,homes,,32
T1/2021,Baix Camp,ingressos a l'UCI,dones,,11
T1/2021,Baix Camp,ingressos a l'UCI,total,,43
T1/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Baix Ebre,ingressos a l'UCI,homes,,19
T1/2021,Baix Ebre,ingressos a l'UCI,dones,,10
T1/2021,Baix Ebre,ingressos a l'UCI,total,,29
T1/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Baix Empordà,ingressos a l'UCI,homes,,23
T1/2021,Baix Empordà,ingressos a l'UCI,dones,,8
T1/2021,Baix Empordà,ingressos a l'UCI,total,,31
T1/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Baix Llobregat,ingressos a l'UCI,homes,,139
T1/2021,Baix Llobregat,ingressos a l'UCI,dones,,72
T1/2021,Baix Llobregat,ingressos a l'UCI,total,,211
T1/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Baix Penedès,ingressos a l'UCI,homes,,19
T1/2021,Baix Penedès,ingressos a l'UCI,dones,,10
T1/2021,Baix Penedès,ingressos a l'UCI,total,,29
T1/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Barcelonès,ingressos a l'UCI,homes,,692
T1/2021,Barcelonès,ingressos a l'UCI,dones,,333
T1/2021,Barcelonès,ingressos a l'UCI,total,,1025
T1/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T1/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Berguedà,ingressos a l'UCI,homes,,3
T1/2021,Berguedà,ingressos a l'UCI,dones,,5
T1/2021,Berguedà,ingressos a l'UCI,total,,8
T1/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T1/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Cerdanya,ingressos a l'UCI,homes,,8
T1/2021,Cerdanya,ingressos a l'UCI,dones,,2
T1/2021,Cerdanya,ingressos a l'UCI,total,,10
T1/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.9
T1/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T1/2021,Conca de Barberà,ingressos a l'UCI,homes,,2
T1/2021,Conca de Barberà,ingressos a l'UCI,dones,,5
T1/2021,Conca de Barberà,ingressos a l'UCI,total,,7
T1/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T1/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T1/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Garraf,ingressos a l'UCI,homes,,21
T1/2021,Garraf,ingressos a l'UCI,dones,,5
T1/2021,Garraf,ingressos a l'UCI,total,,26
T1/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Garrigues,ingressos a l'UCI,homes,,11
T1/2021,Garrigues,ingressos a l'UCI,dones,,6
T1/2021,Garrigues,ingressos a l'UCI,total,,17
T1/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,homes,,1.1
T1/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,dones,,0.7
T1/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,total,,0.9
T1/2021,Garrotxa,ingressos a l'UCI,homes,,20
T1/2021,Garrotxa,ingressos a l'UCI,dones,,6
T1/2021,Garrotxa,ingressos a l'UCI,total,,26
T1/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T1/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T1/2021,Gironès,ingressos a l'UCI,homes,,51
T1/2021,Gironès,ingressos a l'UCI,dones,,15
T1/2021,Gironès,ingressos a l'UCI,total,,66
T1/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Maresme,ingressos a l'UCI,homes,,111
T1/2021,Maresme,ingressos a l'UCI,dones,,44
T1/2021,Maresme,ingressos a l'UCI,total,,155
T1/2021,Maresme,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Maresme,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Maresme,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Moianès,ingressos a l'UCI,homes,,3
T1/2021,Moianès,ingressos a l'UCI,dones,,1
T1/2021,Moianès,ingressos a l'UCI,total,,4
T1/2021,Moianès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Moianès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Moianès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Montsià,ingressos a l'UCI,homes,,19
T1/2021,Montsià,ingressos a l'UCI,dones,,5
T1/2021,Montsià,ingressos a l'UCI,total,,24
T1/2021,Montsià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Montsià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Montsià,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Noguera,ingressos a l'UCI,homes,,7
T1/2021,Noguera,ingressos a l'UCI,dones,,7
T1/2021,Noguera,ingressos a l'UCI,total,,14
T1/2021,Noguera,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Noguera,ingressos a l'UCI per cada 1.000 habitants,dones,,0.4
T1/2021,Noguera,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Osona,ingressos a l'UCI,homes,,45
T1/2021,Osona,ingressos a l'UCI,dones,,28
T1/2021,Osona,ingressos a l'UCI,total,,73
T1/2021,Osona,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T1/2021,Osona,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Osona,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T1/2021,Pallars Jussà,ingressos a l'UCI,homes,,2
T1/2021,Pallars Jussà,ingressos a l'UCI,dones,,2
T1/2021,Pallars Jussà,ingressos a l'UCI,total,,4
T1/2021,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Pallars Jussà,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Pallars Sobirà,ingressos a l'UCI,homes,,1
T1/2021,Pallars Sobirà,ingressos a l'UCI,dones,,1
T1/2021,Pallars Sobirà,ingressos a l'UCI,total,,2
T1/2021,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Pallars Sobirà,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Pla d'Urgell,ingressos a l'UCI,homes,,24
T1/2021,Pla d'Urgell,ingressos a l'UCI,dones,,9
T1/2021,Pla d'Urgell,ingressos a l'UCI,total,,33
T1/2021,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,1.3
T1/2021,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.5
T1/2021,Pla d'Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.9
T1/2021,Pla de l'Estany,ingressos a l'UCI,homes,,15
T1/2021,Pla de l'Estany,ingressos a l'UCI,dones,,5
T1/2021,Pla de l'Estany,ingressos a l'UCI,total,,20
T1/2021,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,homes,,0.9
T1/2021,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Pla de l'Estany,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T1/2021,Priorat,ingressos a l'UCI,homes,,0
T1/2021,Priorat,ingressos a l'UCI,dones,,0
T1/2021,Priorat,ingressos a l'UCI,total,,0
T1/2021,Priorat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T1/2021,Priorat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T1/2021,Priorat,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T1/2021,Ribera d'Ebre,ingressos a l'UCI,homes,,5
T1/2021,Ribera d'Ebre,ingressos a l'UCI,dones,,2
T1/2021,Ribera d'Ebre,ingressos a l'UCI,total,,7
T1/2021,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Ribera d'Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Ripollès,ingressos a l'UCI,homes,,12
T1/2021,Ripollès,ingressos a l'UCI,dones,,4
T1/2021,Ripollès,ingressos a l'UCI,total,,16
T1/2021,Ripollès,ingressos a l'UCI per cada 1.000 habitants,homes,,1.0
T1/2021,Ripollès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Ripollès,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T1/2021,Segarra,ingressos a l'UCI,homes,,7
T1/2021,Segarra,ingressos a l'UCI,dones,,3
T1/2021,Segarra,ingressos a l'UCI,total,,10
T1/2021,Segarra,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T1/2021,Segarra,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Segarra,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Segrià,ingressos a l'UCI,homes,,58
T1/2021,Segrià,ingressos a l'UCI,dones,,26
T1/2021,Segrià,ingressos a l'UCI,total,,84
T1/2021,Segrià,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T1/2021,Segrià,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Segrià,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Selva,ingressos a l'UCI,homes,,35
T1/2021,Selva,ingressos a l'UCI,dones,,11
T1/2021,Selva,ingressos a l'UCI,total,,46
T1/2021,Selva,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Selva,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Selva,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Solsonès,ingressos a l'UCI,homes,,7
T1/2021,Solsonès,ingressos a l'UCI,dones,,1
T1/2021,Solsonès,ingressos a l'UCI,total,,8
T1/2021,Solsonès,ingressos a l'UCI per cada 1.000 habitants,homes,,1.0
T1/2021,Solsonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Solsonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.6
T1/2021,Tarragonès,ingressos a l'UCI,homes,,55
T1/2021,Tarragonès,ingressos a l'UCI,dones,,17
T1/2021,Tarragonès,ingressos a l'UCI,total,,72
T1/2021,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T1/2021,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T1/2021,Tarragonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T1/2021,Terra Alta,ingressos a l'UCI,homes,,2
T1/2021,Terra Alta,ingressos a l'UCI,dones,,0
T1/2021,Terra Alta,ingressos a l'UCI,total,,2
T1/2021,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T1/2021,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T1/2021,Terra Alta,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T1/2021,Urgell,ingressos a l'UCI,homes,,18
T1/2021,Urgell,ingressos a l'UCI,dones,,11
T1/2021,Urgell,ingressos a l'UCI,total,,29
T1/2021,Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,1.0
T1/2021,Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.6
T1/2021,Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.8
T1/2021,Vallès Occidental,ingressos a l'UCI,homes,,238
T1/2021,Vallès Occidental,ingressos a l'UCI,dones,,124
T1/2021,Vallès Occidental,ingressos a l'UCI,total,,362
T1/2021,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Vallès Occidental,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T1/2021,Vallès Oriental,ingressos a l'UCI,homes,,151
T1/2021,Vallès Oriental,ingressos a l'UCI,dones,,59
T1/2021,Vallès Oriental,ingressos a l'UCI,total,,210
T1/2021,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,homes,,0.7
T1/2021,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T1/2021,Vallès Oriental,ingressos a l'UCI per cada 1.000 habitants,total,,0.5
T1/2021,Catalunya,ingressos a l'UCI,homes,,2065
T1/2021,Catalunya,ingressos a l'UCI,dones,,963
T1/2021,Catalunya,ingressos a l'UCI,total,,3191
T1/2021,Catalunya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T1/2021,Catalunya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T1/2021,Catalunya,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T2/2021,Alt Camp,ingressos a l'UCI,homes,,7
T2/2021,Alt Camp,ingressos a l'UCI,dones,,4
T2/2021,Alt Camp,ingressos a l'UCI,total,,11
T2/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T2/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Alt Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Alt Empordà,ingressos a l'UCI,homes,,35
T2/2021,Alt Empordà,ingressos a l'UCI,dones,,17
T2/2021,Alt Empordà,ingressos a l'UCI,total,,52
T2/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T2/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Alt Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T2/2021,Alt Penedès,ingressos a l'UCI,homes,,11
T2/2021,Alt Penedès,ingressos a l'UCI,dones,,3
T2/2021,Alt Penedès,ingressos a l'UCI,total,,14
T2/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Alt Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Alt Urgell,ingressos a l'UCI,homes,,4
T2/2021,Alt Urgell,ingressos a l'UCI,dones,,0
T2/2021,Alt Urgell,ingressos a l'UCI,total,,4
T2/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T2/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T2/2021,Alt Urgell,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Alta Ribagorça,ingressos a l'UCI,homes,,0
T2/2021,Alta Ribagorça,ingressos a l'UCI,dones,,0
T2/2021,Alta Ribagorça,ingressos a l'UCI,total,,0
T2/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,homes,,0.0
T2/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T2/2021,Alta Ribagorça,ingressos a l'UCI per cada 1.000 habitants,total,,0.0
T2/2021,Anoia,ingressos a l'UCI,homes,,29
T2/2021,Anoia,ingressos a l'UCI,dones,,15
T2/2021,Anoia,ingressos a l'UCI,total,,44
T2/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,homes,,0.5
T2/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Anoia,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T2/2021,Aran,ingressos a l'UCI,homes,,1
T2/2021,Aran,ingressos a l'UCI,dones,,1
T2/2021,Aran,ingressos a l'UCI,total,,2
T2/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Aran,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Bages,ingressos a l'UCI,homes,,23
T2/2021,Bages,ingressos a l'UCI,dones,,15
T2/2021,Bages,ingressos a l'UCI,total,,38
T2/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T2/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Bages,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Baix Camp,ingressos a l'UCI,homes,,21
T2/2021,Baix Camp,ingressos a l'UCI,dones,,9
T2/2021,Baix Camp,ingressos a l'UCI,total,,30
T2/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Camp,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Baix Ebre,ingressos a l'UCI,homes,,13
T2/2021,Baix Ebre,ingressos a l'UCI,dones,,13
T2/2021,Baix Ebre,ingressos a l'UCI,total,,26
T2/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T2/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T2/2021,Baix Ebre,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T2/2021,Baix Empordà,ingressos a l'UCI,homes,,15
T2/2021,Baix Empordà,ingressos a l'UCI,dones,,4
T2/2021,Baix Empordà,ingressos a l'UCI,total,,19
T2/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Empordà,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Baix Llobregat,ingressos a l'UCI,homes,,64
T2/2021,Baix Llobregat,ingressos a l'UCI,dones,,22
T2/2021,Baix Llobregat,ingressos a l'UCI,total,,86
T2/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Llobregat,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Baix Penedès,ingressos a l'UCI,homes,,11
T2/2021,Baix Penedès,ingressos a l'UCI,dones,,5
T2/2021,Baix Penedès,ingressos a l'UCI,total,,16
T2/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Penedès,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Barcelonès,ingressos a l'UCI,homes,,337
T2/2021,Barcelonès,ingressos a l'UCI,dones,,201
T2/2021,Barcelonès,ingressos a l'UCI,total,,538
T2/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T2/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Barcelonès,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Berguedà,ingressos a l'UCI,homes,,5
T2/2021,Berguedà,ingressos a l'UCI,dones,,0
T2/2021,Berguedà,ingressos a l'UCI,total,,5
T2/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.3
T2/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T2/2021,Berguedà,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Cerdanya,ingressos a l'UCI,homes,,2
T2/2021,Cerdanya,ingressos a l'UCI,dones,,1
T2/2021,Cerdanya,ingressos a l'UCI,total,,3
T2/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Cerdanya,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Conca de Barberà,ingressos a l'UCI,homes,,4
T2/2021,Conca de Barberà,ingressos a l'UCI,dones,,1
T2/2021,Conca de Barberà,ingressos a l'UCI,total,,5
T2/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T2/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Conca de Barberà,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T2/2021,Garraf,ingressos a l'UCI,homes,,8
T2/2021,Garraf,ingressos a l'UCI,dones,,2
T2/2021,Garraf,ingressos a l'UCI,total,,10
T2/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,homes,,0.1
T2/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,dones,,0.0
T2/2021,Garraf,ingressos a l'UCI per cada 1.000 habitants,total,,0.1
T2/2021,Garrigues,ingressos a l'UCI,homes,,2
T2/2021,Garrigues,ingressos a l'UCI,dones,,1
T2/2021,Garrigues,ingressos a l'UCI,total,,3
T2/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
T2/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,dones,,0.1
T2/2021,Garrigues,ingressos a l'UCI per cada 1.000 habitants,total,,0.2
T2/2021,Garrotxa,ingressos a l'UCI,homes,,16
T2/2021,Garrotxa,ingressos a l'UCI,dones,,9
T2/2021,Garrotxa,ingressos a l'UCI,total,,25
T2/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,homes,,0.6
T2/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,dones,,0.3
T2/2021,Garrotxa,ingressos a l'UCI per cada 1.000 habitants,total,,0.4
T2/2021,Gironès,ingressos a l'UCI,homes,,42
T2/2021,Gironès,ingressos a l'UCI,dones,,20
T2/2021,Gironès,ingressos a l'UCI,total,,62
T2/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,homes,,0.4
T2/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,dones,,0.2
T2/2021,Gironès,ingressos a l'UCI per cada 1.000 habitants,total,,0.3
T2/2021,Maresme,ingressos a l'UCI,homes,,43
T2/2021,Maresme,ingressos a l'UCI,dones,,19
T2/2021,Maresme,ingressos a l'UCI,total,,62
T2/2021,Maresme,ingressos a l'UCI per cada 1.000 habitants,homes,,0.2
