trimestre,comarques i Aran,concepte,sexe,estat,valor
T4/2020,Pallars Jussà,defuncions,dones,,35
T4/2020,Pallars Jussà,defuncions,total,,55
T4/2020,Pallars Jussà,defuncions per cada 1.000 habitants,homes,,3.0
T4/2020,Pallars Jussà,defuncions per cada 1.000 habitants,dones,,5.5
T4/2020,Pallars Jussà,defuncions per cada 1.000 habitants,total,,4.2
T4/2020,Pallars Sobirà,defuncions,homes,,0
T4/2020,Pallars Sobirà,defuncions,dones,,1
T4/2020,Pallars Sobirà,defuncions,total,,1
T4/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,homes,,0.0
T4/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Pallars Sobirà,defuncions per cada 1.000 habitants,total,,0.1
T4/2020,Pla d'Urgell,defuncions,homes,,7
T4/2020,Pla d'Urgell,defuncions,dones,,7
T4/2020,Pla d'Urgell,defuncions,total,,14
T4/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,homes,,0.4
T4/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Pla d'Urgell,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Pla de l'Estany,defuncions,homes,,36
T4/2020,Pla de l'Estany,defuncions,dones,,31
T4/2020,Pla de l'Estany,defuncions,total,,67
T4/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,homes,,2.2
T4/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,dones,,1.9
T4/2020,Pla de l'Estany,defuncions per cada 1.000 habitants,total,,2.1
T4/2020,Priorat,defuncions,homes,,14
T4/2020,Priorat,defuncions,dones,,24
T4/2020,Priorat,defuncions,total,,38
T4/2020,Priorat,defuncions per cada 1.000 habitants,homes,,2.9
T4/2020,Priorat,defuncions per cada 1.000 habitants,dones,,5.5
T4/2020,Priorat,defuncions per cada 1.000 habitants,total,,4.2
T4/2020,Ribera d'Ebre,defuncions,homes,,6
T4/2020,Ribera d'Ebre,defuncions,dones,,5
T4/2020,Ribera d'Ebre,defuncions,total,,11
T4/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Ribera d'Ebre,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Ripollès,defuncions,homes,,20
T4/2020,Ripollès,defuncions,dones,,22
T4/2020,Ripollès,defuncions,total,,42
T4/2020,Ripollès,defuncions per cada 1.000 habitants,homes,,1.6
T4/2020,Ripollès,defuncions per cada 1.000 habitants,dones,,1.8
T4/2020,Ripollès,defuncions per cada 1.000 habitants,total,,1.7
T4/2020,Segarra,defuncions,homes,,6
T4/2020,Segarra,defuncions,dones,,7
T4/2020,Segarra,defuncions,total,,13
T4/2020,Segarra,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Segarra,defuncions per cada 1.000 habitants,dones,,0.6
T4/2020,Segarra,defuncions per cada 1.000 habitants,total,,0.6
T4/2020,Segrià,defuncions,homes,,51
T4/2020,Segrià,defuncions,dones,,40
T4/2020,Segrià,defuncions,total,,91
T4/2020,Segrià,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Segrià,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Segrià,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Selva,defuncions,homes,,41
T4/2020,Selva,defuncions,dones,,35
T4/2020,Selva,defuncions,total,,76
T4/2020,Selva,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Selva,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Selva,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Solsonès,defuncions,homes,,1
T4/2020,Solsonès,defuncions,dones,,2
T4/2020,Solsonès,defuncions,total,,3
T4/2020,Solsonès,defuncions per cada 1.000 habitants,homes,,0.1
T4/2020,Solsonès,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Solsonès,defuncions per cada 1.000 habitants,total,,0.2
T4/2020,Tarragonès,defuncions,homes,,51
T4/2020,Tarragonès,defuncions,dones,,44
T4/2020,Tarragonès,defuncions,total,,95
T4/2020,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.4
T4/2020,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.3
T4/2020,Tarragonès,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Terra Alta,defuncions,homes,,6
T4/2020,Terra Alta,defuncions,dones,,9
T4/2020,Terra Alta,defuncions,total,,15
T4/2020,Terra Alta,defuncions per cada 1.000 habitants,homes,,1.0
T4/2020,Terra Alta,defuncions per cada 1.000 habitants,dones,,1.6
T4/2020,Terra Alta,defuncions per cada 1.000 habitants,total,,1.3
T4/2020,Urgell,defuncions,homes,,9
T4/2020,Urgell,defuncions,dones,,10
T4/2020,Urgell,defuncions,total,,19
T4/2020,Urgell,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Urgell,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Urgell,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Vallès Occidental,defuncions,homes,,196
T4/2020,Vallès Occidental,defuncions,dones,,184
T4/2020,Vallès Occidental,defuncions,total,,380
T4/2020,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.4
T4/2020,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,0.4
T4/2020,Vallès Occidental,defuncions per cada 1.000 habitants,total,,0.4
T4/2020,Vallès Oriental,defuncions,homes,,120
T4/2020,Vallès Oriental,defuncions,dones,,94
T4/2020,Vallès Oriental,defuncions,total,,214
T4/2020,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.6
T4/2020,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.5
T4/2020,Catalunya,defuncions,homes,,2048
T4/2020,Catalunya,defuncions,dones,,1929
T4/2020,Catalunya,defuncions,total,,3991
T4/2020,Catalunya,defuncions per cada 1.000 habitants,homes,,0.5
T4/2020,Catalunya,defuncions per cada 1.000 habitants,dones,,0.5
T4/2020,Catalunya,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Alt Camp,defuncions,homes,,14
T1/2021,Alt Camp,defuncions,dones,,8
T1/2021,Alt Camp,defuncions,total,,22
T1/2021,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Alt Camp,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Alt Empordà,defuncions,homes,,51
T1/2021,Alt Empordà,defuncions,dones,,47
T1/2021,Alt Empordà,defuncions,total,,98
T1/2021,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.7
T1/2021,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.7
T1/2021,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.7
T1/2021,Alt Penedès,defuncions,homes,,32
T1/2021,Alt Penedès,defuncions,dones,,35
T1/2021,Alt Penedès,defuncions,total,,67
T1/2021,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.6
T1/2021,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.6
T1/2021,Alt Urgell,defuncions,homes,,1
T1/2021,Alt Urgell,defuncions,dones,,2
T1/2021,Alt Urgell,defuncions,total,,3
T1/2021,Alt Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T1/2021,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.1
T1/2021,Alta Ribagorça,defuncions,homes,,1
T1/2021,Alta Ribagorça,defuncions,dones,,1
T1/2021,Alta Ribagorça,defuncions,total,,2
T1/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,0.5
T1/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,0.5
T1/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Anoia,defuncions,homes,,40
T1/2021,Anoia,defuncions,dones,,30
T1/2021,Anoia,defuncions,total,,70
T1/2021,Anoia,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Anoia,defuncions per cada 1.000 habitants,dones,,0.5
T1/2021,Anoia,defuncions per cada 1.000 habitants,total,,0.6
T1/2021,Aran,defuncions,homes,,5
T1/2021,Aran,defuncions,dones,,2
T1/2021,Aran,defuncions,total,,7
T1/2021,Aran,defuncions per cada 1.000 habitants,homes,,1.0
T1/2021,Aran,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Aran,defuncions per cada 1.000 habitants,total,,0.7
T1/2021,Bages,defuncions,homes,,50
T1/2021,Bages,defuncions,dones,,40
T1/2021,Bages,defuncions,total,,90
T1/2021,Bages,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Bages,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Bages,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Baix Camp,defuncions,homes,,60
T1/2021,Baix Camp,defuncions,dones,,60
T1/2021,Baix Camp,defuncions,total,,120
T1/2021,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.6
T1/2021,Baix Camp,defuncions per cada 1.000 habitants,total,,0.6
T1/2021,Baix Ebre,defuncions,homes,,11
T1/2021,Baix Ebre,defuncions,dones,,10
T1/2021,Baix Ebre,defuncions,total,,21
T1/2021,Baix Ebre,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Baix Ebre,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Baix Ebre,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Baix Empordà,defuncions,homes,,24
T1/2021,Baix Empordà,defuncions,dones,,23
T1/2021,Baix Empordà,defuncions,total,,47
T1/2021,Baix Empordà,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Baix Empordà,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Baix Empordà,defuncions per cada 1.000 habitants,total,,0.4
T1/2021,Baix Llobregat,defuncions,homes,,215
T1/2021,Baix Llobregat,defuncions,dones,,173
T1/2021,Baix Llobregat,defuncions,total,,388
T1/2021,Baix Llobregat,defuncions per cada 1.000 habitants,homes,,0.5
T1/2021,Baix Llobregat,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Baix Llobregat,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Baix Penedès,defuncions,homes,,34
T1/2021,Baix Penedès,defuncions,dones,,19
T1/2021,Baix Penedès,defuncions,total,,53
T1/2021,Baix Penedès,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Baix Penedès,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Baix Penedès,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Barcelonès,defuncions,homes,,791
T1/2021,Barcelonès,defuncions,dones,,573
T1/2021,Barcelonès,defuncions,total,,1364
T1/2021,Barcelonès,defuncions per cada 1.000 habitants,homes,,0.7
T1/2021,Barcelonès,defuncions per cada 1.000 habitants,dones,,0.5
T1/2021,Barcelonès,defuncions per cada 1.000 habitants,total,,0.6
T1/2021,Berguedà,defuncions,homes,,7
T1/2021,Berguedà,defuncions,dones,,5
T1/2021,Berguedà,defuncions,total,,12
T1/2021,Berguedà,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Berguedà,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Berguedà,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Cerdanya,defuncions,homes,,3
T1/2021,Cerdanya,defuncions,dones,,2
T1/2021,Cerdanya,defuncions,total,,5
T1/2021,Cerdanya,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Cerdanya,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Cerdanya,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Conca de Barberà,defuncions,homes,,3
T1/2021,Conca de Barberà,defuncions,dones,,4
T1/2021,Conca de Barberà,defuncions,total,,7
T1/2021,Conca de Barberà,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Conca de Barberà,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Conca de Barberà,defuncions per cada 1.000 habitants,total,,0.4
T1/2021,Garraf,defuncions,homes,,34
T1/2021,Garraf,defuncions,dones,,34
T1/2021,Garraf,defuncions,total,,68
T1/2021,Garraf,defuncions per cada 1.000 habitants,homes,,0.5
T1/2021,Garraf,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Garraf,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Garrigues,defuncions,homes,,10
T1/2021,Garrigues,defuncions,dones,,9
T1/2021,Garrigues,defuncions,total,,19
T1/2021,Garrigues,defuncions per cada 1.000 habitants,homes,,1.0
T1/2021,Garrigues,defuncions per cada 1.000 habitants,dones,,1.0
T1/2021,Garrigues,defuncions per cada 1.000 habitants,total,,1.0
T1/2021,Garrotxa,defuncions,homes,,28
T1/2021,Garrotxa,defuncions,dones,,32
T1/2021,Garrotxa,defuncions,total,,60
T1/2021,Garrotxa,defuncions per cada 1.000 habitants,homes,,1.0
T1/2021,Garrotxa,defuncions per cada 1.000 habitants,dones,,1.1
T1/2021,Garrotxa,defuncions per cada 1.000 habitants,total,,1.0
T1/2021,Gironès,defuncions,homes,,46
T1/2021,Gironès,defuncions,dones,,27
T1/2021,Gironès,defuncions,total,,73
T1/2021,Gironès,defuncions per cada 1.000 habitants,homes,,0.5
T1/2021,Gironès,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Gironès,defuncions per cada 1.000 habitants,total,,0.4
T1/2021,Maresme,defuncions,homes,,168
T1/2021,Maresme,defuncions,dones,,136
T1/2021,Maresme,defuncions,total,,304
T1/2021,Maresme,defuncions per cada 1.000 habitants,homes,,0.8
T1/2021,Maresme,defuncions per cada 1.000 habitants,dones,,0.6
T1/2021,Maresme,defuncions per cada 1.000 habitants,total,,0.7
T1/2021,Moianès,defuncions,homes,,3
T1/2021,Moianès,defuncions,dones,,1
T1/2021,Moianès,defuncions,total,,4
T1/2021,Moianès,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Moianès,defuncions per cada 1.000 habitants,dones,,0.1
T1/2021,Moianès,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Montsià,defuncions,homes,,9
T1/2021,Montsià,defuncions,dones,,8
T1/2021,Montsià,defuncions,total,,17
T1/2021,Montsià,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Montsià,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Montsià,defuncions per cada 1.000 habitants,total,,0.2
T1/2021,Noguera,defuncions,homes,,5
T1/2021,Noguera,defuncions,dones,,5
T1/2021,Noguera,defuncions,total,,10
T1/2021,Noguera,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Noguera,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Noguera,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Osona,defuncions,homes,,67
T1/2021,Osona,defuncions,dones,,52
T1/2021,Osona,defuncions,total,,119
T1/2021,Osona,defuncions per cada 1.000 habitants,homes,,0.8
T1/2021,Osona,defuncions per cada 1.000 habitants,dones,,0.6
T1/2021,Osona,defuncions per cada 1.000 habitants,total,,0.7
T1/2021,Pallars Jussà,defuncions,homes,,0
T1/2021,Pallars Jussà,defuncions,dones,,0
T1/2021,Pallars Jussà,defuncions,total,,0
T1/2021,Pallars Jussà,defuncions per cada 1.000 habitants,homes,,0.0
T1/2021,Pallars Jussà,defuncions per cada 1.000 habitants,dones,,0.0
T1/2021,Pallars Jussà,defuncions per cada 1.000 habitants,total,,0.0
T1/2021,Pallars Sobirà,defuncions,homes,,0
T1/2021,Pallars Sobirà,defuncions,dones,,1
T1/2021,Pallars Sobirà,defuncions,total,,1
T1/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,homes,,0.0
T1/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,total,,0.1
T1/2021,Pla d'Urgell,defuncions,homes,,14
T1/2021,Pla d'Urgell,defuncions,dones,,8
T1/2021,Pla d'Urgell,defuncions,total,,22
T1/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,homes,,0.7
T1/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,total,,0.6
T1/2021,Pla de l'Estany,defuncions,homes,,12
T1/2021,Pla de l'Estany,defuncions,dones,,16
T1/2021,Pla de l'Estany,defuncions,total,,28
T1/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,homes,,0.7
T1/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,dones,,1.0
T1/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,total,,0.9
T1/2021,Priorat,defuncions,homes,,1
T1/2021,Priorat,defuncions,dones,,2
T1/2021,Priorat,defuncions,total,,3
T1/2021,Priorat,defuncions per cada 1.000 habitants,homes,,0.2
T1/2021,Priorat,defuncions per cada 1.000 habitants,dones,,0.5
T1/2021,Priorat,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Ribera d'Ebre,defuncions,homes,,0
T1/2021,Ribera d'Ebre,defuncions,dones,,7
T1/2021,Ribera d'Ebre,defuncions,total,,7
T1/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,homes,,0.0
T1/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,dones,,0.7
T1/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Ripollès,defuncions,homes,,14
T1/2021,Ripollès,defuncions,dones,,6
T1/2021,Ripollès,defuncions,total,,20
T1/2021,Ripollès,defuncions per cada 1.000 habitants,homes,,1.1
T1/2021,Ripollès,defuncions per cada 1.000 habitants,dones,,0.5
T1/2021,Ripollès,defuncions per cada 1.000 habitants,total,,0.8
T1/2021,Segarra,defuncions,homes,,4
T1/2021,Segarra,defuncions,dones,,3
T1/2021,Segarra,defuncions,total,,7
T1/2021,Segarra,defuncions per cada 1.000 habitants,homes,,0.3
T1/2021,Segarra,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Segarra,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Segrià,defuncions,homes,,43
T1/2021,Segrià,defuncions,dones,,23
T1/2021,Segrià,defuncions,total,,66
T1/2021,Segrià,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Segrià,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Segrià,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Selva,defuncions,homes,,46
T1/2021,Selva,defuncions,dones,,38
T1/2021,Selva,defuncions,total,,84
T1/2021,Selva,defuncions per cada 1.000 habitants,homes,,0.5
T1/2021,Selva,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Selva,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Solsonès,defuncions,homes,,10
T1/2021,Solsonès,defuncions,dones,,17
T1/2021,Solsonès,defuncions,total,,27
T1/2021,Solsonès,defuncions per cada 1.000 habitants,homes,,1.4
T1/2021,Solsonès,defuncions per cada 1.000 habitants,dones,,2.5
T1/2021,Solsonès,defuncions per cada 1.000 habitants,total,,2.0
T1/2021,Tarragonès,defuncions,homes,,75
T1/2021,Tarragonès,defuncions,dones,,54
T1/2021,Tarragonès,defuncions,total,,129
T1/2021,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Tarragonès,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Terra Alta,defuncions,homes,,1
T1/2021,Terra Alta,defuncions,dones,,1
T1/2021,Terra Alta,defuncions,total,,2
T1/2021,Terra Alta,defuncions per cada 1.000 habitants,homes,,0.2
T1/2021,Terra Alta,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Terra Alta,defuncions per cada 1.000 habitants,total,,0.2
T1/2021,Urgell,defuncions,homes,,17
T1/2021,Urgell,defuncions,dones,,3
T1/2021,Urgell,defuncions,total,,20
T1/2021,Urgell,defuncions per cada 1.000 habitants,homes,,0.9
T1/2021,Urgell,defuncions per cada 1.000 habitants,dones,,0.2
T1/2021,Urgell,defuncions per cada 1.000 habitants,total,,0.5
T1/2021,Vallès Occidental,defuncions,homes,,173
T1/2021,Vallès Occidental,defuncions,dones,,141
T1/2021,Vallès Occidental,defuncions,total,,314
T1/2021,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Vallès Occidental,defuncions per cada 1.000 habitants,total,,0.3
T1/2021,Vallès Oriental,defuncions,homes,,88
T1/2021,Vallès Oriental,defuncions,dones,,66
T1/2021,Vallès Oriental,defuncions,total,,154
T1/2021,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.4
T1/2021,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,0.3
T1/2021,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.4
T1/2021,Catalunya,defuncions,homes,,2210
T1/2021,Catalunya,defuncions,dones,,1724
T1/2021,Catalunya,defuncions,total,,3949
T1/2021,Catalunya,defuncions per cada 1.000 habitants,homes,,0.6
T1/2021,Catalunya,defuncions per cada 1.000 habitants,dones,,0.4
T1/2021,Catalunya,defuncions per cada 1.000 habitants,total,,0.5
T2/2021,Alt Camp,defuncions,homes,,3
T2/2021,Alt Camp,defuncions,dones,,2
T2/2021,Alt Camp,defuncions,total,,5
T2/2021,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Alt Camp,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Alt Empordà,defuncions,homes,,8
T2/2021,Alt Empordà,defuncions,dones,,11
T2/2021,Alt Empordà,defuncions,total,,19
T2/2021,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Alt Penedès,defuncions,homes,,9
T2/2021,Alt Penedès,defuncions,dones,,5
T2/2021,Alt Penedès,defuncions,total,,14
T2/2021,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Alt Urgell,defuncions,homes,,1
T2/2021,Alt Urgell,defuncions,dones,,1
T2/2021,Alt Urgell,defuncions,total,,2
T2/2021,Alt Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Alta Ribagorça,defuncions,homes,,0
T2/2021,Alta Ribagorça,defuncions,dones,,1
T2/2021,Alta Ribagorça,defuncions,total,,1
T2/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,0.5
T2/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,0.3
T2/2021,Anoia,defuncions,homes,,8
T2/2021,Anoia,defuncions,dones,,9
T2/2021,Anoia,defuncions,total,,17
T2/2021,Anoia,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Anoia,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Anoia,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Aran,defuncions,homes,,0
T2/2021,Aran,defuncions,dones,,0
T2/2021,Aran,defuncions,total,,0
T2/2021,Aran,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Aran,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Aran,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Bages,defuncions,homes,,16
T2/2021,Bages,defuncions,dones,,15
T2/2021,Bages,defuncions,total,,31
T2/2021,Bages,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Bages,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Bages,defuncions per cada 1.000 habitants,total,,0.2
T2/2021,Baix Camp,defuncions,homes,,6
T2/2021,Baix Camp,defuncions,dones,,6
T2/2021,Baix Camp,defuncions,total,,12
T2/2021,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Camp,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Baix Ebre,defuncions,homes,,3
T2/2021,Baix Ebre,defuncions,dones,,0
T2/2021,Baix Ebre,defuncions,total,,3
T2/2021,Baix Ebre,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Baix Ebre,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Baix Ebre,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Baix Empordà,defuncions,homes,,11
T2/2021,Baix Empordà,defuncions,dones,,5
T2/2021,Baix Empordà,defuncions,total,,16
T2/2021,Baix Empordà,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Baix Empordà,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Empordà,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Baix Llobregat,defuncions,homes,,45
T2/2021,Baix Llobregat,defuncions,dones,,29
T2/2021,Baix Llobregat,defuncions,total,,74
T2/2021,Baix Llobregat,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Baix Llobregat,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Baix Llobregat,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Baix Penedès,defuncions,homes,,1
T2/2021,Baix Penedès,defuncions,dones,,1
T2/2021,Baix Penedès,defuncions,total,,2
T2/2021,Baix Penedès,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Baix Penedès,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Baix Penedès,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Barcelonès,defuncions,homes,,185
T2/2021,Barcelonès,defuncions,dones,,163
T2/2021,Barcelonès,defuncions,total,,348
T2/2021,Barcelonès,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Barcelonès,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Barcelonès,defuncions per cada 1.000 habitants,total,,0.2
T2/2021,Berguedà,defuncions,homes,,2
T2/2021,Berguedà,defuncions,dones,,1
T2/2021,Berguedà,defuncions,total,,3
T2/2021,Berguedà,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Berguedà,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Berguedà,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Cerdanya,defuncions,homes,,1
T2/2021,Cerdanya,defuncions,dones,,1
T2/2021,Cerdanya,defuncions,total,,2
T2/2021,Cerdanya,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Cerdanya,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Cerdanya,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Conca de Barberà,defuncions,homes,,3
T2/2021,Conca de Barberà,defuncions,dones,,1
T2/2021,Conca de Barberà,defuncions,total,,4
T2/2021,Conca de Barberà,defuncions per cada 1.000 habitants,homes,,0.3
T2/2021,Conca de Barberà,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Conca de Barberà,defuncions per cada 1.000 habitants,total,,0.2
T2/2021,Garraf,defuncions,homes,,2
