trimestre,comarques i Aran,concepte,sexe,estat,valor
T4/2020,Priorat,casos per cada 100 habitants,homes,,2.2
T4/2020,Priorat,casos per cada 100 habitants,dones,,3.8
T4/2020,Priorat,casos per cada 100 habitants,total,,3.0
T4/2020,Ribera d'Ebre,casos confirmats,homes,,191
T4/2020,Ribera d'Ebre,casos confirmats,dones,,217
T4/2020,Ribera d'Ebre,casos confirmats,total,,408
T4/2020,Ribera d'Ebre,casos per cada 100 habitants,homes,,1.7
T4/2020,Ribera d'Ebre,casos per cada 100 habitants,dones,,2.0
T4/2020,Ribera d'Ebre,casos per cada 100 habitants,total,,1.9
T4/2020,Ripollès,casos confirmats,homes,,566
T4/2020,Ripollès,casos confirmats,dones,,696
T4/2020,Ripollès,casos confirmats,total,,1262
T4/2020,Ripollès,casos per cada 100 habitants,homes,,4.5
T4/2020,Ripollès,casos per cada 100 habitants,dones,,5.6
T4/2020,Ripollès,casos per cada 100 habitants,total,,5.0
T4/2020,Segarra,casos confirmats,homes,,486
T4/2020,Segarra,casos confirmats,dones,,531
T4/2020,Segarra,casos confirmats,total,,1017
T4/2020,Segarra,casos per cada 100 habitants,homes,,4.1
T4/2020,Segarra,casos per cada 100 habitants,dones,,4.8
T4/2020,Segarra,casos per cada 100 habitants,total,,4.5
T4/2020,Segrià,casos confirmats,homes,,2619
T4/2020,Segrià,casos confirmats,dones,,2837
T4/2020,Segrià,casos confirmats,total,,5456
T4/2020,Segrià,casos per cada 100 habitants,homes,,2.5
T4/2020,Segrià,casos per cada 100 habitants,dones,,2.7
T4/2020,Segrià,casos per cada 100 habitants,total,,2.6
T4/2020,Selva,casos confirmats,homes,,2055
T4/2020,Selva,casos confirmats,dones,,2269
T4/2020,Selva,casos confirmats,total,,4324
T4/2020,Selva,casos per cada 100 habitants,homes,,2.4
T4/2020,Selva,casos per cada 100 habitants,dones,,2.7
T4/2020,Selva,casos per cada 100 habitants,total,,2.5
T4/2020,Solsonès,casos confirmats,homes,,139
T4/2020,Solsonès,casos confirmats,dones,,190
T4/2020,Solsonès,casos confirmats,total,,329
T4/2020,Solsonès,casos per cada 100 habitants,homes,,2.0
T4/2020,Solsonès,casos per cada 100 habitants,dones,,2.8
T4/2020,Solsonès,casos per cada 100 habitants,total,,2.4
T4/2020,Tarragonès,casos confirmats,homes,,3282
T4/2020,Tarragonès,casos confirmats,dones,,3822
T4/2020,Tarragonès,casos confirmats,total,,7104
T4/2020,Tarragonès,casos per cada 100 habitants,homes,,2.5
T4/2020,Tarragonès,casos per cada 100 habitants,dones,,2.9
T4/2020,Tarragonès,casos per cada 100 habitants,total,,2.7
T4/2020,Terra Alta,casos confirmats,homes,,147
T4/2020,Terra Alta,casos confirmats,dones,,158
T4/2020,Terra Alta,casos confirmats,total,,305
T4/2020,Terra Alta,casos per cada 100 habitants,homes,,2.5
T4/2020,Terra Alta,casos per cada 100 habitants,dones,,2.9
T4/2020,Terra Alta,casos per cada 100 habitants,total,,2.7
T4/2020,Urgell,casos confirmats,homes,,555
T4/2020,Urgell,casos confirmats,dones,,638
T4/2020,Urgell,casos confirmats,total,,1193
T4/2020,Urgell,casos per cada 100 habitants,homes,,3.0
T4/2020,Urgell,casos per cada 100 habitants,dones,,3.5
T4/2020,Urgell,casos per cada 100 habitants,total,,3.2
T4/2020,Vallès Occidental,casos confirmats,homes,,12563
T4/2020,Vallès Occidental,casos confirmats,dones,,13880
T4/2020,Vallès Occidental,casos confirmats,total,,26443
T4/2020,Vallès Occidental,casos per cada 100 habitants,homes,,2.7
T4/2020,Vallès Occidental,casos per cada 100 habitants,dones,,2.9
T4/2020,Vallès Occidental,casos per cada 100 habitants,total,,2.8
T4/2020,Vallès Oriental,casos confirmats,homes,,5858
T4/2020,Vallès Oriental,casos confirmats,dones,,6373
T4/2020,Vallès Oriental,casos confirmats,total,,12231
T4/2020,Vallès Oriental,casos per cada 100 habitants,homes,,2.8
T4/2020,Vallès Oriental,casos per cada 100 habitants,dones,,3.1
T4/2020,Vallès Oriental,casos per cada 100 habitants,total,,3.0
T4/2020,Catalunya,casos confirmats,homes,,107758
T4/2020,Catalunya,casos confirmats,dones,,122283
T4/2020,Catalunya,casos confirmats,total,,234727
T4/2020,Catalunya,casos per cada 100 habitants,homes,,2.8
T4/2020,Catalunya,casos per cada 100 habitants,dones,,3.1
T4/2020,Catalunya,casos per cada 100 habitants,total,,3.0
T1/2021,Alt Camp,casos confirmats,homes,,408
T1/2021,Alt Camp,casos confirmats,dones,,430
T1/2021,Alt Camp,casos confirmats,total,,838
T1/2021,Alt Camp,casos per cada 100 habitants,homes,,1.8
T1/2021,Alt Camp,casos per cada 100 habitants,dones,,1.9
T1/2021,Alt Camp,casos per cada 100 habitants,total,,1.9
T1/2021,Alt Empordà,casos confirmats,homes,,1456
T1/2021,Alt Empordà,casos confirmats,dones,,1710
T1/2021,Alt Empordà,casos confirmats,total,,3166
T1/2021,Alt Empordà,casos per cada 100 habitants,homes,,2.1
T1/2021,Alt Empordà,casos per cada 100 habitants,dones,,2.5
T1/2021,Alt Empordà,casos per cada 100 habitants,total,,2.3
T1/2021,Alt Penedès,casos confirmats,homes,,1332
T1/2021,Alt Penedès,casos confirmats,dones,,1381
T1/2021,Alt Penedès,casos confirmats,total,,2713
T1/2021,Alt Penedès,casos per cada 100 habitants,homes,,2.4
T1/2021,Alt Penedès,casos per cada 100 habitants,dones,,2.5
T1/2021,Alt Penedès,casos per cada 100 habitants,total,,2.5
T1/2021,Alt Urgell,casos confirmats,homes,,213
T1/2021,Alt Urgell,casos confirmats,dones,,237
T1/2021,Alt Urgell,casos confirmats,total,,450
T1/2021,Alt Urgell,casos per cada 100 habitants,homes,,2.1
T1/2021,Alt Urgell,casos per cada 100 habitants,dones,,2.4
T1/2021,Alt Urgell,casos per cada 100 habitants,total,,2.2
T1/2021,Alta Ribagorça,casos confirmats,homes,,36
T1/2021,Alta Ribagorça,casos confirmats,dones,,39
T1/2021,Alta Ribagorça,casos confirmats,total,,75
T1/2021,Alta Ribagorça,casos per cada 100 habitants,homes,,1.8
T1/2021,Alta Ribagorça,casos per cada 100 habitants,dones,,2.1
T1/2021,Alta Ribagorça,casos per cada 100 habitants,total,,1.9
T1/2021,Anoia,casos confirmats,homes,,1549
T1/2021,Anoia,casos confirmats,dones,,1545
T1/2021,Anoia,casos confirmats,total,,3094
T1/2021,Anoia,casos per cada 100 habitants,homes,,2.5
T1/2021,Anoia,casos per cada 100 habitants,dones,,2.5
T1/2021,Anoia,casos per cada 100 habitants,total,,2.5
T1/2021,Aran,casos confirmats,homes,,409
T1/2021,Aran,casos confirmats,dones,,428
T1/2021,Aran,casos confirmats,total,,837
T1/2021,Aran,casos per cada 100 habitants,homes,,7.9
T1/2021,Aran,casos per cada 100 habitants,dones,,8.9
T1/2021,Aran,casos per cada 100 habitants,total,,8.3
T1/2021,Bages,casos confirmats,homes,,2067
T1/2021,Bages,casos confirmats,dones,,2346
T1/2021,Bages,casos confirmats,total,,4413
T1/2021,Bages,casos per cada 100 habitants,homes,,2.3
T1/2021,Bages,casos per cada 100 habitants,dones,,2.6
T1/2021,Bages,casos per cada 100 habitants,total,,2.5
T1/2021,Baix Camp,casos confirmats,homes,,1875
T1/2021,Baix Camp,casos confirmats,dones,,2332
T1/2021,Baix Camp,casos confirmats,total,,4207
T1/2021,Baix Camp,casos per cada 100 habitants,homes,,1.9
T1/2021,Baix Camp,casos per cada 100 habitants,dones,,2.4
T1/2021,Baix Camp,casos per cada 100 habitants,total,,2.2
T1/2021,Baix Ebre,casos confirmats,homes,,804
T1/2021,Baix Ebre,casos confirmats,dones,,848
T1/2021,Baix Ebre,casos confirmats,total,,1652
T1/2021,Baix Ebre,casos per cada 100 habitants,homes,,2.1
T1/2021,Baix Ebre,casos per cada 100 habitants,dones,,2.2
T1/2021,Baix Ebre,casos per cada 100 habitants,total,,2.1
T1/2021,Baix Empordà,casos confirmats,homes,,1249
T1/2021,Baix Empordà,casos confirmats,dones,,1377
T1/2021,Baix Empordà,casos confirmats,total,,2626
T1/2021,Baix Empordà,casos per cada 100 habitants,homes,,1.9
T1/2021,Baix Empordà,casos per cada 100 habitants,dones,,2.1
T1/2021,Baix Empordà,casos per cada 100 habitants,total,,2.0
T1/2021,Baix Llobregat,casos confirmats,homes,,9553
T1/2021,Baix Llobregat,casos confirmats,dones,,10687
T1/2021,Baix Llobregat,casos confirmats,total,,20240
T1/2021,Baix Llobregat,casos per cada 100 habitants,homes,,2.4
T1/2021,Baix Llobregat,casos per cada 100 habitants,dones,,2.5
T1/2021,Baix Llobregat,casos per cada 100 habitants,total,,2.4
T1/2021,Baix Penedès,casos confirmats,homes,,868
T1/2021,Baix Penedès,casos confirmats,dones,,983
T1/2021,Baix Penedès,casos confirmats,total,,1851
T1/2021,Baix Penedès,casos per cada 100 habitants,homes,,1.6
T1/2021,Baix Penedès,casos per cada 100 habitants,dones,,1.8
T1/2021,Baix Penedès,casos per cada 100 habitants,total,,1.7
T1/2021,Barcelonès,casos confirmats,homes,,27931
T1/2021,Barcelonès,casos confirmats,dones,,31641
T1/2021,Barcelonès,casos confirmats,total,,59572
T1/2021,Barcelonès,casos per cada 100 habitants,homes,,2.6
T1/2021,Barcelonès,casos per cada 100 habitants,dones,,2.6
T1/2021,Barcelonès,casos per cada 100 habitants,total,,2.6
T1/2021,Berguedà,casos confirmats,homes,,332
T1/2021,Berguedà,casos confirmats,dones,,357
T1/2021,Berguedà,casos confirmats,total,,689
T1/2021,Berguedà,casos per cada 100 habitants,homes,,1.7
T1/2021,Berguedà,casos per cada 100 habitants,dones,,1.8
T1/2021,Berguedà,casos per cada 100 habitants,total,,1.7
T1/2021,Cerdanya,casos confirmats,homes,,191
T1/2021,Cerdanya,casos confirmats,dones,,196
T1/2021,Cerdanya,casos confirmats,total,,387
T1/2021,Cerdanya,casos per cada 100 habitants,homes,,2.0
T1/2021,Cerdanya,casos per cada 100 habitants,dones,,2.2
T1/2021,Cerdanya,casos per cada 100 habitants,total,,2.1
T1/2021,Conca de Barberà,casos confirmats,homes,,283
T1/2021,Conca de Barberà,casos confirmats,dones,,263
T1/2021,Conca de Barberà,casos confirmats,total,,546
T1/2021,Conca de Barberà,casos per cada 100 habitants,homes,,2.8
T1/2021,Conca de Barberà,casos per cada 100 habitants,dones,,2.7
T1/2021,Conca de Barberà,casos per cada 100 habitants,total,,2.8
T1/2021,Garraf,casos confirmats,homes,,1544
T1/2021,Garraf,casos confirmats,dones,,1720
T1/2021,Garraf,casos confirmats,total,,3264
T1/2021,Garraf,casos per cada 100 habitants,homes,,2.1
T1/2021,Garraf,casos per cada 100 habitants,dones,,2.3
T1/2021,Garraf,casos per cada 100 habitants,total,,2.2
T1/2021,Garrigues,casos confirmats,homes,,273
T1/2021,Garrigues,casos confirmats,dones,,291
T1/2021,Garrigues,casos confirmats,total,,564
T1/2021,Garrigues,casos per cada 100 habitants,homes,,2.8
T1/2021,Garrigues,casos per cada 100 habitants,dones,,3.2
T1/2021,Garrigues,casos per cada 100 habitants,total,,3.0
T1/2021,Garrotxa,casos confirmats,homes,,1444
T1/2021,Garrotxa,casos confirmats,dones,,1595
T1/2021,Garrotxa,casos confirmats,total,,3039
T1/2021,Garrotxa,casos per cada 100 habitants,homes,,5.0
T1/2021,Garrotxa,casos per cada 100 habitants,dones,,5.5
T1/2021,Garrotxa,casos per cada 100 habitants,total,,5.3
T1/2021,Gironès,casos confirmats,homes,,1924
T1/2021,Gironès,casos confirmats,dones,,2147
T1/2021,Gironès,casos confirmats,total,,4071
T1/2021,Gironès,casos per cada 100 habitants,homes,,2.0
T1/2021,Gironès,casos per cada 100 habitants,dones,,2.2
T1/2021,Gironès,casos per cada 100 habitants,total,,2.1
T1/2021,Maresme,casos confirmats,homes,,5540
T1/2021,Maresme,casos confirmats,dones,,6345
T1/2021,Maresme,casos confirmats,total,,11885
T1/2021,Maresme,casos per cada 100 habitants,homes,,2.5
T1/2021,Maresme,casos per cada 100 habitants,dones,,2.8
T1/2021,Maresme,casos per cada 100 habitants,total,,2.6
T1/2021,Moianès,casos confirmats,homes,,152
T1/2021,Moianès,casos confirmats,dones,,150
T1/2021,Moianès,casos confirmats,total,,302
T1/2021,Moianès,casos per cada 100 habitants,homes,,2.1
T1/2021,Moianès,casos per cada 100 habitants,dones,,2.2
T1/2021,Moianès,casos per cada 100 habitants,total,,2.2
T1/2021,Montsià,casos confirmats,homes,,874
T1/2021,Montsià,casos confirmats,dones,,884
T1/2021,Montsià,casos confirmats,total,,1758
T1/2021,Montsià,casos per cada 100 habitants,homes,,2.5
T1/2021,Montsià,casos per cada 100 habitants,dones,,2.6
T1/2021,Montsià,casos per cada 100 habitants,total,,2.5
T1/2021,Noguera,casos confirmats,homes,,350
T1/2021,Noguera,casos confirmats,dones,,342
T1/2021,Noguera,casos confirmats,total,,692
T1/2021,Noguera,casos per cada 100 habitants,homes,,1.8
T1/2021,Noguera,casos per cada 100 habitants,dones,,1.8
T1/2021,Noguera,casos per cada 100 habitants,total,,1.8
T1/2021,Osona,casos confirmats,homes,,2715
T1/2021,Osona,casos confirmats,dones,,3061
T1/2021,Osona,casos confirmats,total,,5776
T1/2021,Osona,casos per cada 100 habitants,homes,,3.4
T1/2021,Osona,casos per cada 100 habitants,dones,,3.8
T1/2021,Osona,casos per cada 100 habitants,total,,3.6
T1/2021,Pallars Jussà,casos confirmats,homes,,68
T1/2021,Pallars Jussà,casos confirmats,dones,,80
T1/2021,Pallars Jussà,casos confirmats,total,,148
T1/2021,Pallars Jussà,casos per cada 100 habitants,homes,,1.0
T1/2021,Pallars Jussà,casos per cada 100 habitants,dones,,1.3
T1/2021,Pallars Jussà,casos per cada 100 habitants,total,,1.1
T1/2021,Pallars Sobirà,casos confirmats,homes,,75
T1/2021,Pallars Sobirà,casos confirmats,dones,,91
T1/2021,Pallars Sobirà,casos confirmats,total,,166
T1/2021,Pallars Sobirà,casos per cada 100 habitants,homes,,2.1
T1/2021,Pallars Sobirà,casos per cada 100 habitants,dones,,2.7
T1/2021,Pallars Sobirà,casos per cada 100 habitants,total,,2.4
T1/2021,Pla d'Urgell,casos confirmats,homes,,716
T1/2021,Pla d'Urgell,casos confirmats,dones,,706
T1/2021,Pla d'Urgell,casos confirmats,total,,1422
T1/2021,Pla d'Urgell,casos per cada 100 habitants,homes,,3.7
T1/2021,Pla d'Urgell,casos per cada 100 habitants,dones,,3.9
T1/2021,Pla d'Urgell,casos per cada 100 habitants,total,,3.8
T1/2021,Pla de l'Estany,casos confirmats,homes,,330
T1/2021,Pla de l'Estany,casos confirmats,dones,,369
T1/2021,Pla de l'Estany,casos confirmats,total,,699
T1/2021,Pla de l'Estany,casos per cada 100 habitants,homes,,2.1
T1/2021,Pla de l'Estany,casos per cada 100 habitants,dones,,2.3
T1/2021,Pla de l'Estany,casos per cada 100 habitants,total,,2.2
T1/2021,Priorat,casos confirmats,homes,,47
T1/2021,Priorat,casos confirmats,dones,,37
T1/2021,Priorat,casos confirmats,total,,84
T1/2021,Priorat,casos per cada 100 habitants,homes,,1.0
T1/2021,Priorat,casos per cada 100 habitants,dones,,0.9
T1/2021,Priorat,casos per cada 100 habitants,total,,0.9
T1/2021,Ribera d'Ebre,casos confirmats,homes,,127
T1/2021,Ribera d'Ebre,casos confirmats,dones,,127
T1/2021,Ribera d'Ebre,casos confirmats,total,,254
T1/2021,Ribera d'Ebre,casos per cada 100 habitants,homes,,1.2
T1/2021,Ribera d'Ebre,casos per cada 100 habitants,dones,,1.2
T1/2021,Ribera d'Ebre,casos per cada 100 habitants,total,,1.2
T1/2021,Ripollès,casos confirmats,homes,,313
T1/2021,Ripollès,casos confirmats,dones,,368
T1/2021,Ripollès,casos confirmats,total,,681
T1/2021,Ripollès,casos per cada 100 habitants,homes,,2.5
T1/2021,Ripollès,casos per cada 100 habitants,dones,,2.9
T1/2021,Ripollès,casos per cada 100 habitants,total,,2.7
T1/2021,Segarra,casos confirmats,homes,,147
T1/2021,Segarra,casos confirmats,dones,,124
T1/2021,Segarra,casos confirmats,total,,271
T1/2021,Segarra,casos per cada 100 habitants,homes,,1.2
T1/2021,Segarra,casos per cada 100 habitants,dones,,1.1
T1/2021,Segarra,casos per cada 100 habitants,total,,1.2
T1/2021,Segrià,casos confirmats,homes,,2736
T1/2021,Segrià,casos confirmats,dones,,2839
T1/2021,Segrià,casos confirmats,total,,5575
T1/2021,Segrià,casos per cada 100 habitants,homes,,2.6
T1/2021,Segrià,casos per cada 100 habitants,dones,,2.7
T1/2021,Segrià,casos per cada 100 habitants,total,,2.7
T1/2021,Selva,casos confirmats,homes,,1373
T1/2021,Selva,casos confirmats,dones,,1374
T1/2021,Selva,casos confirmats,total,,2747
T1/2021,Selva,casos per cada 100 habitants,homes,,1.6
T1/2021,Selva,casos per cada 100 habitants,dones,,1.6
T1/2021,Selva,casos per cada 100 habitants,total,,1.6
T1/2021,Solsonès,casos confirmats,homes,,179
T1/2021,Solsonès,casos confirmats,dones,,242
T1/2021,Solsonès,casos confirmats,total,,421
T1/2021,Solsonès,casos per cada 100 habitants,homes,,2.6
T1/2021,Solsonès,casos per cada 100 habitants,dones,,3.6
T1/2021,Solsonès,casos per cada 100 habitants,total,,3.1
T1/2021,Tarragonès,casos confirmats,homes,,2342
T1/2021,Tarragonès,casos confirmats,dones,,2581
T1/2021,Tarragonès,casos confirmats,total,,4923
T1/2021,Tarragonès,casos per cada 100 habitants,homes,,1.8
T1/2021,Tarragonès,casos per cada 100 habitants,dones,,2.0
T1/2021,Tarragonès,casos per cada 100 habitants,total,,1.9
T1/2021,Terra Alta,casos confirmats,homes,,76
T1/2021,Terra Alta,casos confirmats,dones,,78
T1/2021,Terra Alta,casos confirmats,total,,154
T1/2021,Terra Alta,casos per cada 100 habitants,homes,,1.3
T1/2021,Terra Alta,casos per cada 100 habitants,dones,,1.4
T1/2021,Terra Alta,casos per cada 100 habitants,total,,1.4
T1/2021,Urgell,casos confirmats,homes,,527
T1/2021,Urgell,casos confirmats,dones,,519
T1/2021,Urgell,casos confirmats,total,,1046
T1/2021,Urgell,casos per cada 100 habitants,homes,,2.8
T1/2021,Urgell,casos per cada 100 habitants,dones,,2.8
T1/2021,Urgell,casos per cada 100 habitants,total,,2.8
T1/2021,Vallès Occidental,casos confirmats,homes,,10459
T1/2021,Vallès Occidental,casos confirmats,dones,,11485
T1/2021,Vallès Occidental,casos confirmats,total,,21944
T1/2021,Vallès Occidental,casos per cada 100 habitants,homes,,2.3
T1/2021,Vallès Occidental,casos per cada 100 habitants,dones,,2.4
T1/2021,Vallès Occidental,casos per cada 100 habitants,total,,2.3
T1/2021,Vallès Oriental,casos confirmats,homes,,4437
T1/2021,Vallès Oriental,casos confirmats,dones,,4829
T1/2021,Vallès Oriental,casos confirmats,total,,9266
T1/2021,Vallès Oriental,casos per cada 100 habitants,homes,,2.1
T1/2021,Vallès Oriental,casos per cada 100 habitants,dones,,2.3
T1/2021,Vallès Oriental,casos per cada 100 habitants,total,,2.2
T1/2021,Catalunya,casos confirmats,homes,,89536
T1/2021,Catalunya,casos confirmats,dones,,99400
T1/2021,Catalunya,casos confirmats,total,,192944
T1/2021,Catalunya,casos per cada 100 habitants,homes,,2.4
T1/2021,Catalunya,casos per cada 100 habitants,dones,,2.5
T1/2021,Catalunya,casos per cada 100 habitants,total,,2.5
T2/2021,Alt Camp,casos confirmats,homes,,265
T2/2021,Alt Camp,casos confirmats,dones,,230
T2/2021,Alt Camp,casos confirmats,total,,495
T2/2021,Alt Camp,casos per cada 100 habitants,homes,,1.2
T2/2021,Alt Camp,casos per cada 100 habitants,dones,,1.0
T2/2021,Alt Camp,casos per cada 100 habitants,total,,1.1
T2/2021,Alt Empordà,casos confirmats,homes,,898
T2/2021,Alt Empordà,casos confirmats,dones,,1011
T2/2021,Alt Empordà,casos confirmats,total,,1909
T2/2021,Alt Empordà,casos per cada 100 habitants,homes,,1.3
T2/2021,Alt Empordà,casos per cada 100 habitants,dones,,1.5
T2/2021,Alt Empordà,casos per cada 100 habitants,total,,1.4
T2/2021,Alt Penedès,casos confirmats,homes,,589
T2/2021,Alt Penedès,casos confirmats,dones,,540
T2/2021,Alt Penedès,casos confirmats,total,,1129
T2/2021,Alt Penedès,casos per cada 100 habitants,homes,,1.1
T2/2021,Alt Penedès,casos per cada 100 habitants,dones,,1.0
T2/2021,Alt Penedès,casos per cada 100 habitants,total,,1.0
T2/2021,Alt Urgell,casos confirmats,homes,,197
T2/2021,Alt Urgell,casos confirmats,dones,,157
T2/2021,Alt Urgell,casos confirmats,total,,354
T2/2021,Alt Urgell,casos per cada 100 habitants,homes,,2.0
T2/2021,Alt Urgell,casos per cada 100 habitants,dones,,1.6
T2/2021,Alt Urgell,casos per cada 100 habitants,total,,1.8
T2/2021,Alta Ribagorça,casos confirmats,homes,,14
T2/2021,Alta Ribagorça,casos confirmats,dones,,10
T2/2021,Alta Ribagorça,casos confirmats,total,,24
T2/2021,Alta Ribagorça,casos per cada 100 habitants,homes,,0.7
T2/2021,Alta Ribagorça,casos per cada 100 habitants,dones,,0.5
T2/2021,Alta Ribagorça,casos per cada 100 habitants,total,,0.6
T2/2021,Anoia,casos confirmats,homes,,1098
T2/2021,Anoia,casos confirmats,dones,,1093
T2/2021,Anoia,casos confirmats,total,,2191
T2/2021,Anoia,casos per cada 100 habitants,homes,,1.8
T2/2021,Anoia,casos per cada 100 habitants,dones,,1.8
T2/2021,Anoia,casos per cada 100 habitants,total,,1.8
T2/2021,Aran,casos confirmats,homes,,82
T2/2021,Aran,casos confirmats,dones,,70
T2/2021,Aran,casos confirmats,total,,152
T2/2021,Aran,casos per cada 100 habitants,homes,,1.6
T2/2021,Aran,casos per cada 100 habitants,dones,,1.4
T2/2021,Aran,casos per cada 100 habitants,total,,1.5
T2/2021,Bages,casos confirmats,homes,,1526
T2/2021,Bages,casos confirmats,dones,,1503
T2/2021,Bages,casos confirmats,total,,3029
T2/2021,Bages,casos per cada 100 habitants,homes,,1.7
T2/2021,Bages,casos per cada 100 habitants,dones,,1.7
T2/2021,Bages,casos per cada 100 habitants,total,,1.7
T2/2021,Baix Camp,casos confirmats,homes,,1191
T2/2021,Baix Camp,casos confirmats,dones,,1223
T2/2021,Baix Camp,casos confirmats,total,,2414
T2/2021,Baix Camp,casos per cada 100 habitants,homes,,1.2
T2/2021,Baix Camp,casos per cada 100 habitants,dones,,1.2
T2/2021,Baix Camp,casos per cada 100 habitants,total,,1.2
T2/2021,Baix Ebre,casos confirmats,homes,,327
T2/2021,Baix Ebre,casos confirmats,dones,,338
T2/2021,Baix Ebre,casos confirmats,total,,665
T2/2021,Baix Ebre,casos per cada 100 habitants,homes,,0.8
T2/2021,Baix Ebre,casos per cada 100 habitants,dones,,0.9
T2/2021,Baix Ebre,casos per cada 100 habitants,total,,0.9
T2/2021,Baix Empordà,casos confirmats,homes,,858
T2/2021,Baix Empordà,casos confirmats,dones,,841
T2/2021,Baix Empordà,casos confirmats,total,,1699
T2/2021,Baix Empordà,casos per cada 100 habitants,homes,,1.3
T2/2021,Baix Empordà,casos per cada 100 habitants,dones,,1.3
T2/2021,Baix Empordà,casos per cada 100 habitants,total,,1.3
T2/2021,Baix Llobregat,casos confirmats,homes,,5294
T2/2021,Baix Llobregat,casos confirmats,dones,,5187
T2/2021,Baix Llobregat,casos confirmats,total,,10481
T2/2021,Baix Llobregat,casos per cada 100 habitants,homes,,1.3
T2/2021,Baix Llobregat,casos per cada 100 habitants,dones,,1.2
T2/2021,Baix Llobregat,casos per cada 100 habitants,total,,1.3
T2/2021,Baix Penedès,casos confirmats,homes,,457
T2/2021,Baix Penedès,casos confirmats,dones,,450
T2/2021,Baix Penedès,casos confirmats,total,,907
T2/2021,Baix Penedès,casos per cada 100 habitants,homes,,0.8
T2/2021,Baix Penedès,casos per cada 100 habitants,dones,,0.8
T2/2021,Baix Penedès,casos per cada 100 habitants,total,,0.8
T2/2021,Barcelonès,casos confirmats,homes,,16494
T2/2021,Barcelonès,casos confirmats,dones,,16408
T2/2021,Barcelonès,casos confirmats,total,,32902
T2/2021,Barcelonès,casos per cada 100 habitants,homes,,1.5
T2/2021,Barcelonès,casos per cada 100 habitants,dones,,1.4
T2/2021,Barcelonès,casos per cada 100 habitants,total,,1.4
T2/2021,Berguedà,casos confirmats,homes,,225
T2/2021,Berguedà,casos confirmats,dones,,254
T2/2021,Berguedà,casos confirmats,total,,479
T2/2021,Berguedà,casos per cada 100 habitants,homes,,1.1
T2/2021,Berguedà,casos per cada 100 habitants,dones,,1.3
T2/2021,Berguedà,casos per cada 100 habitants,total,,1.2
T2/2021,Cerdanya,casos confirmats,homes,,130
T2/2021,Cerdanya,casos confirmats,dones,,130
T2/2021,Cerdanya,casos confirmats,total,,260
T2/2021,Cerdanya,casos per cada 100 habitants,homes,,1.4
T2/2021,Cerdanya,casos per cada 100 habitants,dones,,1.4
T2/2021,Cerdanya,casos per cada 100 habitants,total,,1.4
T2/2021,Conca de Barberà,casos confirmats,homes,,171
T2/2021,Conca de Barberà,casos confirmats,dones,,154
T2/2021,Conca de Barberà,casos confirmats,total,,325
T2/2021,Conca de Barberà,casos per cada 100 habitants,homes,,1.7
T2/2021,Conca de Barberà,casos per cada 100 habitants,dones,,1.6
T2/2021,Conca de Barberà,casos per cada 100 habitants,total,,1.6
T2/2021,Garraf,casos confirmats,homes,,703
T2/2021,Garraf,casos confirmats,dones,,737
T2/2021,Garraf,casos confirmats,total,,1440
T2/2021,Garraf,casos per cada 100 habitants,homes,,1.0
T2/2021,Garraf,casos per cada 100 habitants,dones,,1.0
T2/2021,Garraf,casos per cada 100 habitants,total,,1.0
T2/2021,Garrigues,casos confirmats,homes,,113
T2/2021,Garrigues,casos confirmats,dones,,120
T2/2021,Garrigues,casos confirmats,total,,233
T2/2021,Garrigues,casos per cada 100 habitants,homes,,1.1
T2/2021,Garrigues,casos per cada 100 habitants,dones,,1.3
T2/2021,Garrigues,casos per cada 100 habitants,total,,1.2
T2/2021,Garrotxa,casos confirmats,homes,,727
T2/2021,Garrotxa,casos confirmats,dones,,689
T2/2021,Garrotxa,casos confirmats,total,,1416
T2/2021,Garrotxa,casos per cada 100 habitants,homes,,2.5
T2/2021,Garrotxa,casos per cada 100 habitants,dones,,2.4
T2/2021,Garrotxa,casos per cada 100 habitants,total,,2.5
T2/2021,Gironès,casos confirmats,homes,,1722
T2/2021,Gironès,casos confirmats,dones,,1686
T2/2021,Gironès,casos confirmats,total,,3408
T2/2021,Gironès,casos per cada 100 habitants,homes,,1.8
T2/2021,Gironès,casos per cada 100 habitants,dones,,1.7
T2/2021,Gironès,casos per cada 100 habitants,total,,1.8
T2/2021,Maresme,casos confirmats,homes,,2492
T2/2021,Maresme,casos confirmats,dones,,2474
T2/2021,Maresme,casos confirmats,total,,4966
T2/2021,Maresme,casos per cada 100 habitants,homes,,1.1
T2/2021,Maresme,casos per cada 100 habitants,dones,,1.1
T2/2021,Maresme,casos per cada 100 habitants,total,,1.1
T2/2021,Moianès,casos confirmats,homes,,91
T2/2021,Moianès,casos confirmats,dones,,86
T2/2021,Moianès,casos confirmats,total,,177
T2/2021,Moianès,casos per cada 100 habitants,homes,,1.3
T2/2021,Moianès,casos per cada 100 habitants,dones,,1.3
T2/2021,Moianès,casos per cada 100 habitants,total,,1.3
T2/2021,Montsià,casos confirmats,homes,,157
T2/2021,Montsià,casos confirmats,dones,,180
T2/2021,Montsià,casos confirmats,total,,337
T2/2021,Montsià,casos per cada 100 habitants,homes,,0.4
T2/2021,Montsià,casos per cada 100 habitants,dones,,0.5
T2/2021,Montsià,casos per cada 100 habitants,total,,0.5
T2/2021,Noguera,casos confirmats,homes,,360
T2/2021,Noguera,casos confirmats,dones,,325
